index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,18.0,0,,27.0,0,,34.0,0,,47.0,0,,0.125,226504,0.0,0.0,10,0,0,116,0,0.0,304,420,60,0.0,0.0,0,0,60,200,0.4496061820536852,0.4496061820536852
1,60,0,0,0,10.0,20,10.0,18.0,0,,26.1875,3,14.0,34.0,0,,47.0,0,,0.1625,226203,0.0,0.0,10,0,0,11,0,0.0,39,50,40,576.0,309.0,32,28,40,242,1.110324501991272,1.5599306840449572
2,40,0,0,0,10.0,20,10.0,18.0,0,,25.911764705882355,1,14.0,34.0,0,,47.0,0,,0.1375,225971,0.0,0.0,12,0,0,3,0,0.0,32,35,31,252.0,240.0,14,26,31,214,0.682363785803318,2.2422944698482747
3,31,0,0,0,10.0,20,10.0,18.0,0,,25.34155098133078,2,14.0,32.4,5,18.0,47.0,0,,0.2125,225623,0.0,0.0,12,0,0,4,0,0.0,23,27,24,180.0,160.0,10,21,24,318,0.5464906226843596,2.7887850925326347
4,24,0,0,0,10.0,20,10.0,20.098360655737704,16,26.0,25.34155098133078,0,,39.114285714285714,25,51.2,47.0,20,47.0,0.2375,224413,0.0,0.0,21,0,0,2,0,0.0,26,28,28,165.0,116.0,10,14,28,2836,0.5490652024745941,3.3378502950072284
5,28,0,0,0,10.0,20,10.0,21.007704160246533,10,26.0,24.768774304328065,2,14.0,41.46410256410257,15,51.33333333333334,47.0,20,47.0,0.3125,223802,0.0,0.0,26,0,0,2,0,0.0,29,31,31,183.0,154.0,11,17,31,2198,0.6103652026504278,3.9482154976576567
6,31,0,0,0,10.0,20,10.0,22.027789129546385,15,26.0,24.474881146668558,1,14.0,43.08427230046949,15,50.66666666666666,47.0,17,47.0,0.3875,223587,0.0,0.0,23,0,0,2,0,0.0,33,35,27,204.0,141.0,13,18,27,2163,0.5846159048378468,4.5328314024955025
7,27,0,0,0,10.0,20,10.0,22.945778734196683,12,28.0,24.166593481238532,1,14.0,45.21655418072741,30,50.66666666666666,47.0,9,47.0,0.3875,222329,0.0,0.0,21,0,0,4,0,0.0,29,33,26,186.0,131.0,12,15,26,2493,0.5249691270291805,5.057800529524683
8,26,0,0,0,10.0,20,10.0,23.734911802608877,13,28.0,23.542490485992907,2,14.0,46.370044293127954,25,50.8,47.0,14,47.0,0.4,221517,0.0,0.0,25,0,0,2,0,0.0,28,30,28,183.0,135.0,11,15,28,2520,0.5720990430563688,5.629899572581053
9,28,0,0,0,10.000000000000002,20,10.0,24.153752576931602,17,26.0,23.542490485992907,0,,47.39184703302324,35,50.57142857142857,46.99999999999999,10,47.0,0.375,219854,0.0,0.0,24,0,0,4,0,0.0,30,34,30,186.0,123.0,12,16,30,2882,0.7961808349937199,6.426080407574773
10,30,0,0,0,10.000000000000002,20,10.0,24.153752576931602,0,,22.933172471727282,2,14.0,48.0704125985176,30,51.0,47.0,10,47.0,0.4,218198,0.0,0.0,23,0,0,5,0,0.0,26,31,28,189.0,126.0,13,17,28,2228,0.5152562633156776,6.9413366708904505
11,28,0,0,0,10.000000000000002,20,10.0,24.744016063219146,15,28.0,22.62713379820792,1,14.0,48.53455645738353,25,51.2,46.99999999999999,10,47.0,0.3875,217072,0.0,0.0,23,0,0,2,0,0.0,26,28,25,180.0,144.0,10,18,25,2384,0.4422172456979752,7.383553916588426
12,25,0,0,0,10.000000000000002,20,10.0,25.21833551608279,15,28.0,22.016810830008588,2,14.0,48.911647293106526,25,51.2,47.0,10,47.0,0.4,216198,0.0,0.0,24,0,0,3,0,0.0,27,30,26,180.0,135.0,10,15,26,2398,0.44967686757445335,7.833230784162879
13,26,0,0,0,10.000000000000002,20,10.0,25.67075612633686,18,28.0,21.17126404335183,3,14.0,49.08436525038835,30,50.0,47.0,10,47.0,0.4125,214881,0.0,0.0,25,0,0,3,0,0.0,26,29,32,183.0,135.0,11,15,32,2716,0.5212673824280499,8.354498166590929
14,32,0,0,0,10.000000000000002,20,10.0,25.95780037462988,14,28.0,20.901660356752892,1,14.0,49.28933775220898,35,50.28571428571429,47.0,8,47.0,0.3875,213080,0.0,0.0,25,0,0,3,0,0.0,30,33,31,201.0,135.0,12,20,31,2742,0.5838196165859699,8.938317783176899
15,31,0,0,0,10.000000000000002,20,10.0,26.20375597419745,14,28.0,20.624922602320627,1,14.0,49.40766916095274,20,50.5,46.99999999999999,10,47.0,0.3875,212231,0.0,0.0,22,0,0,1,0,0.0,31,32,26,198.0,135.0,11,20,26,2086,0.5547374989837408,9.493055282160642
16,26,0,0,0,10.000000000000004,13,10.0,26.429000970849575,15,28.0,20.082905047079148,2,14.0,49.46569528138363,20,50.0,46.99999999999999,12,47.0,0.4,211490,0.0,0.0,21,0,0,2,0,0.0,30,32,25,180.0,153.0,10,16,25,2142,0.4822811670601368,9.975336449220775
17,25,0,0,0,10.000000000000004,9,10.0,26.833133020072392,39,27.948717948717945,19.81844098004759,1,14.0,49.793897140669486,50,51.0,46.99999999999999,10,47.0,0.275,208146,0.0,0.0,23,0,0,4,0,0.0,28,32,21,198.0,147.0,11,14,21,4214,0.4909707922488451,10.466307241469623
18,21,0,0,0,10.000000000000002,11,10.0,26.835623726759447,2,27.0,19.30582079949767,2,14.0,49.94556055592813,35,50.85714285714285,46.99999999999999,10,47.0,0.275,206604,0.0,0.0,20,0,0,4,0,0.0,28,32,26,186.0,103.0,12,9,26,2442,0.5384879764169455,11.004795217886569
19,26,0,0,0,10.0,8,10.0,26.835623726759447,0,,18.626478899868115,3,14.0,49.99160409283435,20,50.5,46.99999999999999,8,47.0,0.2875,205861,0.0,0.0,15,0,0,11,0,0.0,23,34,30,189.0,114.0,13,13,30,1508,0.5564599893987179,11.561255207285285
20,30,0,0,0,9.999999999999998,11,10.0,26.972014959089524,16,28.0,18.22570348316512,2,14.0,49.99214751860262,15,50.0,46.99999999999999,12,47.0,0.275,205274,0.0,0.0,19,0,0,3,0,0.0,24,27,29,180.0,150.0,10,20,29,1900,0.5534092336893082,12.114664440974591
21,29,0,0,0,10.0,6,10.0,26.972014959089524,0,,17.85468396558623,2,14.0,50.076966207041856,30,50.66666666666666,46.99999999999999,10,47.0,0.275,204131,0.0,0.0,16,0,0,5,0,0.0,27,32,26,180.0,147.0,10,19,26,2078,0.5257207248359919,12.640385165810585
22,26,0,0,0,10.0,14,10.0,26.97246295895308,2,27.0,17.512060419104486,2,14.0,50.143398167317216,40,50.5,47.0,10,47.0,0.275,202183,0.0,0.0,23,0,0,8,0,0.0,22,30,30,186.0,132.0,12,14,30,2712,0.902053663507104,13.542438829317687
23,30,0,0,0,10.0,20,10.0,26.972944207777058,2,27.0,17.512060419104486,0,,50.16862988291496,25,50.4,47.00000000000001,9,47.0,0.375,201199,0.0,0.0,20,0,0,7,0,0.0,25,32,34,186.0,159.0,12,18,34,1937,0.5858540721237661,14.128292901441455
24,34,0,0,0,10.0,20,10.0,26.973459576139298,2,27.0,17.196382196653868,2,14.0,50.19141861035282,25,50.4,47.0,20,47.0,0.4,200428,0.0,0.0,29,0,0,7,0,0.0,26,33,36,183.0,174.0,11,23,36,2482,0.6795851700007915,14.807878071442245
25,36,0,0,0,10.0,20,10.0,26.97400965757832,2,27.0,17.044360285978247,1,14.0,50.311905163380224,40,51.0,47.0,20,47.0,0.3875,198427,0.0,0.0,27,0,0,3,0,0.0,17,20,29,216.0,177.0,12,24,29,3248,0.5971029158681631,15.40498098731041
26,29,0,0,0,10.0,20,10.0,26.974594717904388,2,27.0,16.891555650484836,1,14.0,50.43269658750406,25,51.6,47.0,20,47.0,0.3875,198057,0.0,0.0,25,0,0,3,0,0.0,18,21,27,198.0,153.0,11,18,27,2498,0.5354355443269014,15.940416531637313
27,27,0,0,0,10.0,20,10.0,26.82064982594009,15,26.0,16.601397553018,2,14.0,50.48672972256894,35,50.85714285714285,47.0,20,47.0,0.4,196917,0.0,0.0,30,0,0,2,0,0.0,19,21,31,198.0,147.0,11,16,31,3338,0.5524844117462635,16.492900943383574
28,31,0,0,0,10.0,20,10.0,27.006619840754606,16,28.0,16.46403225780045,1,14.0,50.523366044148425,40,50.75,47.0,20,47.0,0.3875,195287,0.0,0.0,32,0,0,6,0,0.0,18,24,34,222.0,166.0,14,17,34,3632,0.6141675226390362,17.107068466022607
29,34,0,0,0,10.0,20,10.0,26.82576705392448,20,26.0,16.46403225780045,0,,50.57289543621065,30,51.0,47.0,20,47.0,0.375,194258,0.0,0.0,28,0,0,3,0,0.0,11,14,31,237.0,177.0,14,20,31,3190,0.6405404210090637,17.747608887031678
