index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,15.0,0,,21.0,0,,26.0,0,,0.16666666666666666,193784,0.0,0.0,9,0,0,0,0,0.0,698,698,123,0.0,0.0,0,0,123,200,4.330372439697385,4.330372439697385
1,123,0,0,0,10.0,20,10.0,15.0,0,,19.035714285714285,11,11.0,26.0,0,,0.1,193252,0.0,0.0,18,0,0,14,0,0.0,70,84,51,1134.0,360.0,63,60,51,321,3.5292475968599315,7.859620036557318
2,51,0,0,0,10.0,20,10.0,16.272727272727273,10,22.0,16.763688760806918,19,10.736842105263158,26.0,0,,0.18333333333333332,192468,0.0,0.0,16,0,0,8,0,0.0,27,35,37,240.0,183.0,15,36,37,624,1.668148960918188,9.527768997475503
3,37,0,0,0,10.0,20,10.0,17.390243902439025,12,22.0,16.476789389435172,25,15.76,26.0,20,26.0,0.2833333333333333,191405,0.0,0.0,26,0,0,10,0,0.0,30,40,27,261.0,88.0,17,20,27,1378,1.0730131790041924,10.600782176479695
4,27,0,0,0,10.0,20,10.0,18.154483798040694,11,22.0,16.250862259374422,39,15.794871794871796,26.0,20,26.0,0.3333333333333333,189861,0.0,0.0,27,0,0,5,0,0.0,28,33,26,198.0,57.0,11,16,26,1578,1.1164166610687971,11.717198837548494
5,26,0,0,0,10.0,20,10.0,17.8254071133436,2,8.0,16.29996430834135,56,16.392857142857142,26.0,20,26.0,0.3,187634,0.0,0.0,30,0,0,8,0,0.0,22,30,18,162.0,79.0,9,17,18,1654,0.9021207932382822,12.619319630786777
6,18,0,0,0,10.0,20,10.0,17.8254071133436,0,,15.41080110550354,55,13.054545454545455,26.0,20,26.0,0.31666666666666665,185164,0.0,0.0,31,0,0,7,0,0.0,24,31,22,132.0,27.0,9,9,22,1438,0.8781300578266382,13.497449688613415
7,22,0,0,0,10.0,20,10.0,19.138747928582024,22,22.454545454545453,15.446549214269446,46,15.58695652173913,26.0,20,26.0,0.4833333333333333,183685,0.0,0.0,29,0,0,8,0,0.0,22,30,21,168.0,63.0,11,11,21,1931,1.3467223811894655,14.84417206980288
8,21,0,0,0,10.0,20,10.0,19.998869272191936,24,22.5,15.65815489427135,59,16.389830508474578,26.0,20,26.0,0.4833333333333333,181360,0.0,0.0,31,0,0,5,0,0.0,27,32,28,165.0,123.0,10,11,28,2227,1.4654422793537378,16.309614349156618
9,28,0,0,0,10.000000000000002,20,10.0,18.928449928444905,23,15.0,17.83512569272528,111,22.47747747747748,26.0,20,26.0,0.4666666666666666,177052,0.0,0.0,31,0,0,9,0,0.0,26,35,26,210.0,159.0,15,13,26,3560,1.0350321847945452,17.344646533951163
10,26,0,0,0,10.000000000000002,20,10.0,19.243256269164462,27,20.37037037037037,17.118761008216854,52,12.807692307692307,26.0,20,26.0,0.45,174954,0.0,0.0,30,0,0,6,0,0.0,28,34,23,201.0,102.0,12,14,23,1936,1.2632045354694128,18.607851069420573
11,23,0,0,0,10.000000000000002,20,10.0,19.984348035126335,31,22.64516129032258,17.25034079599918,99,17.686868686868692,26.0,20,26.0,0.5,169527,0.0,0.0,27,0,0,6,0,0.0,25,31,23,162.0,72.0,9,14,23,3173,1.1580130513757467,19.765864120796326
12,23,0,0,0,10.000000000000002,20,10.0,20.24269950963704,12,23.0,16.918037122657832,63,14.888888888888891,26.0,20,26.0,0.4666666666666666,167623,0.0,0.0,27,0,0,6,0,0.0,25,31,16,186.0,63.0,12,11,16,1934,0.8150530587881804,20.580917179584503
13,16,0,0,0,10.000000000000002,20,10.0,20.482352141296122,12,23.0,17.023810451025422,58,17.758620689655174,26.0,20,26.0,0.4833333333333333,165990,0.0,0.0,28,0,0,6,0,0.0,23,29,23,162.0,81.0,9,7,23,2026,0.8624215796589851,21.44333875924349
14,23,0,0,0,10.000000000000002,20,10.0,19.5004137254457,34,15.911764705882351,17.359607700274438,52,20.03846153846154,26.0,20,26.0,0.4,163933,0.0,0.0,30,0,0,7,0,0.0,25,32,13,237.0,102.0,14,9,13,2303,1.1367828976362944,22.580121656879786
15,13,0,0,0,10.000000000000002,20,10.0,19.875903317818466,20,22.55,16.993505908956198,28,11.5,26.0,20,26.0,0.5,163017,0.0,0.0,26,0,0,1,0,0.0,27,28,23,93.0,51.0,6,7,23,1493,0.755217058584094,23.335338715463877
16,23,0,0,0,10.000000000000002,20,10.0,20.09717792435808,17,22.0,17.070957982624265,53,17.660377358490567,26.0,20,26.0,0.5,161227,0.0,0.0,24,0,0,8,0,0.0,25,33,26,165.0,69.0,10,13,26,2030,1.2389682866632938,24.57430700212717
17,26,0,0,0,10.000000000000002,20,10.0,19.602506079827528,21,16.142857142857142,17.73658698852629,28,27.5,26.0,20,26.0,0.5,160400,0.0,0.0,23,0,0,5,0,0.0,28,33,26,204.0,84.0,13,13,26,1829,0.917180836200714,25.491487838327885
18,26,0,0,0,10.000000000000002,20,10.0,19.820697707098216,50,20.48,19.0334032743186,119,23.336134453781508,26.0,20,26.0,0.4666666666666666,154590,0.0,0.0,35,0,0,1,0,0.0,31,32,20,183.0,90.0,11,15,20,4521,1.895268579944968,27.386756418272853
19,20,0,0,0,10.000000000000002,20,10.0,20.007833162796327,17,22.0,18.80374362578361,55,16.87272727272727,26.000000000000004,20,26.0,0.5,152812,0.0,0.0,26,0,0,2,0,0.0,28,30,18,180.0,30.0,10,10,18,2022,0.7529850881546736,28.13974150642753
20,18,0,0,0,10.000000000000002,20,10.0,20.114820426295687,43,20.55813953488372,19.06178192852321,62,21.0,26.00000000000001,20,26.0,0.5,150027,0.0,0.0,29,0,0,8,0,0.0,22,30,17,147.0,57.0,9,9,17,2906,0.8248220011591911,28.964563507586718
21,17,0,0,0,10.000000000000002,20,10.0,19.271646107476524,62,16.56451612903226,19.47429006349792,55,23.036363636363635,26.00000000000001,20,26.0,0.45,146886,0.0,0.0,31,0,0,2,0,0.0,25,27,16,126.0,45.0,7,10,16,3014,0.8033365719020367,29.767900079488754
22,16,0,0,0,10.000000000000002,20,10.0,19.350580516033983,7,22.0,18.75554335660552,54,12.407407407407408,26.00000000000001,20,26.0,0.5,144571,0.0,0.0,25,0,0,4,0,0.0,28,32,14,215.0,27.0,12,4,14,1544,0.7735827453434467,30.5414828248322
23,14,0,0,0,10.000000000000002,20,10.0,19.350580516033983,0,,18.032977529938407,69,13.028985507246375,26.00000000000001,20,26.0,0.4166666666666667,142335,0.0,0.0,31,0,0,0,0,0.0,26,26,18,129.0,33.0,8,6,18,1619,0.849284116178751,31.39076694101095
24,18,0,0,0,10.000000000000002,20,10.0,18.25062808671679,38,11.947368421052632,18.10292928530164,93,18.473118279569885,26.00000000000001,20,26.0,0.5,138210,0.0,0.0,31,0,0,2,0,0.0,26,28,18,170.0,74.0,10,8,18,2892,0.8449659813195467,32.2357329223305
25,18,0,0,0,10.000000000000002,20,10.0,19.09713756440022,53,22.77358490566038,17.753840578257613,25,10.4,26.000000000000004,20,26.0,0.5,136335,0.0,0.0,31,0,0,1,0,0.0,24,25,16,129.0,60.0,8,10,16,2187,0.5865972135215998,32.822330135852106
26,16,0,0,0,10.000000000000002,20,10.0,19.278657030259822,17,22.0,17.82063973403567,118,18.10169491525424,26.000000000000004,20,26.0,0.5,129471,0.0,0.0,32,0,0,1,0,0.0,23,24,22,143.0,54.0,8,8,22,3230,0.5505290571600199,33.372859193012125
27,22,0,0,0,10.000000000000002,20,10.0,19.34145816628171,37,19.75675675675676,18.35444702576237,132,20.59090909090909,26.000000000000004,20,26.0,0.5,116510,0.0,0.0,30,0,0,5,1,18.727272727272727,29,34,22,219.0,72.0,13,9,22,3916,0.914013197645545,34.286872390657656
28,22,0,0,1,10.000000000000002,20,10.0,19.34145816628171,0,,18.836353835966662,74,22.85135135135135,26.000000000000004,20,26.0,0.5,127741,0.0,0.125,29,0,0,3,13,143.40747145366709,32,35,18,204.0,42.0,13,9,18,2411,1.0417027939110994,35.328575184568756
29,18,0,0,0,10.000000000000002,20,10.0,19.34145816628171,0,,18.836353835966662,0,,26.0,20,26.0,0.5,127825,0.0,0.125,20,0,0,7,3,79.8372859025033,20,27,11,147.0,42.0,9,9,11,720,0.5153697095811367,35.8439448941499
30,11,0,0,0,10.000000000000002,20,10.0,19.34145816628171,0,,18.989535497985564,19,24.0,26.000000000000004,20,26.0,0.5,127799,0.0,0.125,21,0,0,5,5,56.97816399286988,19,24,8,36.0,25.0,2,9,8,1176,0.3428116030991077,36.18675649724901
31,8,0,0,0,10.000000000000002,20,10.0,19.774105338878808,34,23.0,18.961910549184395,2,11.0,26.00000000000001,20,26.0,0.4833333333333333,127755,0.0,0.125,25,0,0,1,4,53.71824381926685,27,28,5,72.0,12.0,4,4,5,1524,0.5495757944881916,36.736332291737206
32,5,0,0,0,10.000000000000002,20,10.0,19.998394754505693,23,22.52173913043478,19.09179004647992,26,21.69230769230769,26.000000000000004,20,26.0,0.5,126983,0.0,0.125,28,0,0,1,8,158.7640685511239,20,21,5,36.0,9.0,2,3,5,1802,0.3994085472077131,37.135740838944905
33,5,0,0,0,10.000000000000002,20,10.0,20.214684983356054,24,22.5,20.060974299135683,53,29.05660377358491,26.0,20,26.0,0.5,124872,0.0,0.125,28,0,0,0,2,75.63573232323233,23,23,10,36.0,24.0,2,3,10,2800,0.5976693592965603,37.733410198241465
34,10,0,0,0,10.000000000000002,20,10.0,20.214684983356054,0,,20.6885525846211,25,33.0,26.0,20,26.0,0.4666666666666666,124415,0.0,0.125,23,0,0,1,4,74.43417874396137,27,28,12,93.0,27.0,6,4,12,1545,0.7766855396330357,38.51009573787451
35,12,0,0,0,10.0,20,10.0,20.544197781374873,38,22.710526315789476,20.809171675959025,5,32.0,26.0,20,26.0,0.5,124274,0.0,0.125,22,0,0,1,0,0.0,26,27,7,75.0,36.0,5,7,7,1743,0.455492626875639,38.96558836475015
