,balance,assets,bankrupt,agent_id,step
0,25751.0,90.0,False,00T23@0,0.0
1,24316.0,610.0,False,00T23@0,5.0
2,23352.0,1130.0000000000002,False,00T23@0,10.0
3,22132.0,1620.0000000000002,False,00T23@0,15.0
4,21402.0,2090.0000000000005,False,00T23@0,20.0
5,20552.0,2690.0000000000005,False,00T23@0,25.0
6,19182.0,3160.0000000000005,False,00T23@0,30.0
7,18166.0,3620.0,False,00T23@0,35.0
8,17539.0,4119.999999999999,False,00T23@0,40.0
9,16915.0,4600.0,False,00T23@0,45.0
10,15803.0,5070.0,False,00T23@0,50.0
11,14988.0,5600.000000000001,False,00T23@0,55.0
12,13663.0,6170.000000000001,False,00T23@0,60.0
13,12754.0,6600.0,False,00T23@0,65.0
14,11911.0,7110.0,False,00T23@0,70.0
15,11110.0,7580.0,False,00T23@0,75.0
16,10364.0,8040.0,False,00T23@0,80.0
17,9092.0,8610.0,False,00T23@0,85.0
18,7913.0,9140.0,False,00T23@0,90.0
19,7517.0,9240.0,False,00T23@0,95.0
20,25731.0,220.0,False,01T22@0,0.0
21,25893.0,650.6347580047967,False,01T22@0,5.0
22,26074.0,1204.5838842845014,False,01T22@0,10.0
23,28349.0,316.05544165705044,False,01T22@0,15.0
24,28323.0,850.7811833100191,False,01T22@0,20.0
25,29023.0,1063.0476995750828,False,01T22@0,25.0
26,30972.0,297.1541247136098,False,01T22@0,30.0
27,31756.0,552.292563417961,False,01T22@0,35.0
28,33011.0,482.6297258731332,False,01T22@0,40.0
29,33321.0,1133.4833304605036,False,01T22@0,45.0
30,35314.0,417.2520552591668,False,01T22@0,50.0
31,35496.0,1105.739450471856,False,01T22@0,55.0
32,36174.0,1289.7661489113611,False,01T22@0,60.0
33,38160.0,719.5894528346366,False,01T22@0,65.0
34,37958.0,1615.5929077575784,False,01T22@0,70.0
35,39483.0,1360.7943466835084,False,01T22@0,75.0
36,40776.0,1221.0777391674592,False,01T22@0,80.0
37,41593.0,985.153438220684,False,01T22@0,85.0
38,41699.0,1568.5529730464584,False,01T22@0,90.0
39,41599.0,1713.2222849574262,False,01T22@0,95.0
40,41345.0,0.0,False,02T37@1,0.0
41,40512.0,1692.2232110855548,False,02T37@1,5.0
42,41126.0,2424.086565671449,False,02T37@1,10.0
43,39681.0,5346.274187462748,False,02T37@1,15.0
44,43141.0,3839.1227386251567,False,02T37@1,20.0
45,42007.0,6318.782544129033,False,02T37@1,25.0
46,43941.0,5424.418877443181,False,02T37@1,30.0
47,45362.0,5699.923649274814,False,02T37@1,35.0
48,46222.0,6425.606760227325,False,02T37@1,40.0
49,47302.0,6609.900613269841,False,02T37@1,45.0
50,45094.0,10063.550665623348,False,02T37@1,50.0
51,43695.0,12627.410427255852,False,02T37@1,55.0
52,42324.0,15141.12036391438,False,02T37@1,60.0
53,39603.0,19456.202383421518,False,02T37@1,65.0
54,39168.0,20929.302834720274,False,02T37@1,70.0
55,37044.0,24588.55329551081,False,02T37@1,75.0
56,35147.0,28005.40192441731,False,02T37@1,80.0
57,33596.0,29871.871620761645,False,02T37@1,85.0
58,32821.0,31860.509987289726,False,02T37@1,90.0
59,32767.0,32885.556840068304,False,02T37@1,95.0
60,41345.0,0.0,False,03T29@1,0.0
61,41345.0,0.0,False,03T29@1,5.0
62,41345.0,0.0,False,03T29@1,10.0
63,41345.0,0.0,False,03T29@1,15.0
64,41345.0,0.0,False,03T29@1,20.0
65,41345.0,0.0,False,03T29@1,25.0
66,41345.0,0.0,False,03T29@1,30.0
67,41345.0,0.0,False,03T29@1,35.0
68,41345.0,0.0,False,03T29@1,40.0
69,41345.0,0.0,False,03T29@1,45.0
70,41345.0,0.0,False,03T29@1,50.0
71,41345.0,0.0,False,03T29@1,55.0
72,41345.0,0.0,False,03T29@1,60.0
73,41345.0,0.0,False,03T29@1,65.0
74,41345.0,0.0,False,03T29@1,70.0
75,41345.0,0.0,False,03T29@1,75.0
76,41345.0,0.0,False,03T29@1,80.0
77,41345.0,0.0,False,03T29@1,85.0
78,41345.0,0.0,False,03T29@1,90.0
79,41345.0,0.0,False,03T29@1,95.0
80,57153.0,0.0,False,04T35@2,0.0
81,51263.0,0.0,False,04T35@2,5.0
82,37062.0,1299.682277019205,False,04T35@2,10.0
83,31885.0,1696.5305164902065,False,04T35@2,15.0
84,19972.0,4358.047929602801,False,04T35@2,20.0
85,17882.0,4358.047929602801,False,04T35@2,25.0
86,10721.0,7716.809643538402,False,04T35@2,30.0
87,5811.0,8743.222165968504,False,04T35@2,35.0
88,2263.0,9297.334006982155,False,04T35@2,40.0
89,-23268.0,13655.061207501543,False,04T35@2,45.0
90,-43115.16666666666,13676.85927367868,True,04T35@2,50.0
91,-43115.16666666666,13676.85927367868,True,04T35@2,55.0
92,-43115.16666666666,13676.85927367868,True,04T35@2,60.0
93,-43115.16666666666,13676.85927367868,True,04T35@2,65.0
94,-43115.16666666666,13676.85927367868,True,04T35@2,70.0
95,-43115.16666666666,13676.85927367868,True,04T35@2,75.0
96,-43115.16666666666,13676.85927367868,True,04T35@2,80.0
97,-43115.16666666666,13676.85927367868,True,04T35@2,85.0
98,-43115.16666666666,13676.85927367868,True,04T35@2,90.0
99,-43115.16666666666,13676.85927367868,True,04T35@2,95.0
100,57153.0,0.0,False,05T35@2,0.0
101,50643.0,137.22448979591834,False,05T35@2,5.0
102,42674.0,630.1489827971902,False,05T35@2,10.0
103,35371.0,1914.0344288607455,False,05T35@2,15.0
104,24141.0,5890.548300452137,False,05T35@2,20.0
105,19741.0,5890.548300452137,False,05T35@2,25.0
106,13283.0,10272.69564012437,False,05T35@2,30.0
107,7435.0,13238.32508745514,False,05T35@2,35.0
108,2769.0,15611.566193542232,False,05T35@2,40.0
109,-4180.0,16944.236534855932,False,05T35@2,45.0
110,-32086.333333333336,17769.933946823392,True,05T35@2,50.0
111,-32086.333333333336,17769.933946823392,True,05T35@2,55.0
112,-32086.333333333336,17769.933946823392,True,05T35@2,60.0
113,-32086.333333333336,17769.933946823392,True,05T35@2,65.0
114,-32086.333333333336,17769.933946823392,True,05T35@2,70.0
115,-32086.333333333336,17769.933946823392,True,05T35@2,75.0
116,-32086.333333333336,17769.933946823392,True,05T35@2,80.0
117,-32086.333333333336,17769.933946823392,True,05T35@2,85.0
118,-32086.333333333336,17769.933946823392,True,05T35@2,90.0
119,-32086.333333333336,17769.933946823392,True,05T35@2,95.0
120,65285.0,0.0,False,06T23@3,0.0
121,60427.0,3660.812937472872,False,06T23@3,5.0
122,52407.0,9148.537041944268,False,06T23@3,10.0
123,46315.0,13018.309033325437,False,06T23@3,15.0
124,38696.0,18532.956952638997,False,06T23@3,20.0
125,36619.0,18024.655859107286,False,06T23@3,25.0
126,33371.0,19466.63596045539,False,06T23@3,30.0
127,30649.0,20004.709551594275,False,06T23@3,35.0
128,28098.0,20831.179370136906,False,06T23@3,40.0
129,25365.0,21715.006441949125,False,06T23@3,45.0
130,23579.0,21546.788331931566,False,06T23@3,50.0
131,22854.0,21546.788331931566,False,06T23@3,55.0
132,22057.0,21546.788331931566,False,06T23@3,60.0
133,21318.0,21546.788331931566,False,06T23@3,65.0
134,20491.0,21546.788331931566,False,06T23@3,70.0
135,19586.0,21546.788331931566,False,06T23@3,75.0
136,18732.0,21546.788331931566,False,06T23@3,80.0
137,17660.0,21546.788331931566,False,06T23@3,85.0
138,16895.0,21546.788331931566,False,06T23@3,90.0
139,15983.0,21546.788331931566,False,06T23@3,95.0
140,65285.0,0.0,False,07T22@3,0.0
141,64057.0,3353.2703588587165,False,07T22@3,5.0
142,62423.0,7474.517016557194,False,07T22@3,10.0
143,61445.0,10532.165412505085,False,07T22@3,15.0
144,59762.0,14597.938826172292,False,07T22@3,20.0
145,58145.0,17708.156707606326,False,07T22@3,25.0
146,57382.0,20059.685956149573,False,07T22@3,30.0
147,56284.0,22743.064098110062,False,07T22@3,35.0
148,55148.0,25528.697348647514,False,07T22@3,40.0
149,53261.0,28987.627560090412,False,07T22@3,45.0
150,51599.0,31913.291980251037,False,07T22@3,50.0
151,53149.0,31666.24818403261,False,07T22@3,55.0
152,54599.0,31519.204387814196,False,07T22@3,60.0
153,55749.0,31672.16059159578,False,07T22@3,65.0
154,57099.0,31625.11679537736,False,07T22@3,70.0
155,57599.0,32428.072999158947,False,07T22@3,75.0
156,59599.0,31731.02920294052,False,07T22@3,80.0
157,60799.0,31833.9854067221,False,07T22@3,85.0
158,61999.0,31936.94161050368,False,07T22@3,90.0
159,63349.0,31889.897814285254,False,07T22@3,95.0
160,,,,,
161,,,,,
162,,,,,
163,,,,,
164,,,,,
165,,,,,
166,,,,,
167,,,,,
168,,,,,
169,,,,,
170,,,,,
171,,,,,
172,,,,,
173,,,,,
174,,,,,
175,,,,,
176,,,,,
