index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,15.0,0,,24.0,0,,37.0,0,,0.3333333333333333,367406,0.0,0.0,6,0,0,158,0,0.0,425,583,146,0.0,0,0,0,146,200,24.72905773483217,24.72905773483217
1,146,0,0,0,10.0,14,10.0,15.0,0,,14.86387434554974,146,12.047945205479452,37.0,0,,0.2833333333333333,357351,0.0,0.0,23,0,0,33,0,0.0,124,157,69,2626.0,0,146,0,69,1899,15.196855632588267,39.92591336742044
2,69,0,0,0,10.0,20,10.0,13.701754385964911,12,8.833333333333334,14.700378583017844,13,12.538461538461537,37.0,0,,0.3333333333333333,356538,0.0,0.0,9,0,0,15,0,0.0,64,79,19,1239.0,0,69,0,19,469,3.6929620876908302,43.61887545511127
3,19,0,0,0,10.0,20,10.0,12.81042654028436,12,9.0,14.507373499259911,16,12.5,37.0,12,37.0,0.31666666666666665,355416,0.0,0.0,11,0,0,10,0,0.0,19,29,20,340.0,0,19,0,20,952,2.1641531698405743,45.78302862495184
4,20,0,0,0,10.0,20,10.0,11.664499187195196,23,8.826086956521738,14.236657779867391,23,12.304347826086955,37.0,12,37.0,0.3333333333333333,353776,0.0,0.0,14,0,0,10,0,0.0,20,30,20,357.0,0,20,0,20,1130,2.1216033827513456,47.90463200770319
5,20,0,0,0,10.0,20,10.0,10.11276540044169,77,8.662337662337661,13.979678263335694,35,12.742857142857142,37.00000000000001,13,37.0,0.31666666666666665,349290,0.0,0.0,19,0,0,16,0,0.0,15,31,20,358.0,0,20,0,20,1794,2.4176201224327087,50.32225213013589
6,20,0,0,0,10.0,12,10.0,9.865256771158453,58,9.29310344827586,13.766684925109649,30,12.466666666666667,37.0,8,37.0,0.21666666666666667,346409,0.0,0.0,19,0,0,16,0,0.0,16,32,20,358.0,0,20,0,20,1329,2.0284613333642483,52.350713463500135
7,20,0,0,0,10.0,14,10.0,9.359007590552356,46,7.456521739130435,13.735986246305055,8,13.0,37.0,10,37.0,0.26666666666666666,344590,0.0,0.0,13,0,0,17,0,0.0,14,31,20,357.0,0,20,0,20,957,2.1934302505105734,54.544143714010715
8,20,0,0,0,10.0,20,10.0,9.309682171253613,12,8.5,13.610323997378433,19,12.421052631578947,37.0,7,37.0,0.3333333333333333,343523,0.0,0.0,13,0,0,18,0,0.0,13,31,20,358.0,0,20,0,20,797,3.642927026376128,58.18707074038685
9,20,0,0,0,10.000000000000002,20,10.0,9.009090093270704,59,8.05084745762712,13.484250198078012,28,12.678571428571427,36.99999999999999,10,37.0,0.3333333333333333,340423,0.0,0.0,17,0,0,10,0,0.0,21,31,20,358.0,0,20,0,20,1400,1.9939285814762115,60.18099932186306
10,20,0,0,0,10.000000000000002,14,10.0,9.036321743811357,26,9.26923076923077,13.380072631886229,30,12.733333333333333,36.99999999999999,10,37.0,0.3,338736,0.0,0.0,16,0,0,12,0,0.0,18,30,20,358.0,0,20,0,20,1133,2.238740338012576,62.41973965987563
11,20,0,0,0,10.000000000000002,20,10.0,8.782521605675239,61,7.852459016393442,13.065474946478686,34,11.264705882352944,37.0,13,37.0,0.2833333333333333,335453,0.0,0.0,17,0,0,18,0,0.0,13,31,20,358.0,0,20,0,20,1543,2.18041667714715,64.60015633702278
12,20,0,0,0,10.0,20,10.0,8.87301765756055,25,9.8,12.750584970430832,69,11.81159420289855,37.0,10,37.0,0.3333333333333333,331761,0.0,0.0,22,0,0,14,0,0.0,16,30,19,358.0,0,20,0,19,1630,2.060901889577508,66.66105822660029
13,19,0,0,0,10.0,13,10.0,8.744220862526225,29,7.620689655172414,12.745440835249012,50,12.72,37.0,4,37.0,0.21666666666666667,329061,0.0,0.0,15,0,0,15,0,0.0,14,29,20,340.0,0,19,0,20,1135,2.2817775420844555,68.94283576868474
14,20,0,0,0,10.000000000000002,14,10.0,8.615929364385687,35,7.685714285714287,12.791433481449625,59,13.0,37.0,10,37.0,0.2,325234,0.0,0.0,16,0,0,17,0,0.0,13,30,19,358.0,0,20,0,19,1546,1.839055936783552,70.7818917054683
15,19,0,0,0,10.0,20,10.0,8.675433168210441,23,9.347826086956523,12.745758750062695,18,12.0,37.0,12,37.0,0.3333333333333333,324040,0.0,0.0,14,0,0,14,0,0.0,16,30,18,340.0,0,19,0,18,1075,2.4010303746908903,73.18292208015919
