index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,17.0,0,,29.0,0,,36.0,0,,51.0,0,,0.1,183632,0.0,0.0,8,0,0,16,0,0.0,210,226,32,0.0,0.0,0,0,32,200,0.4122033193707466,0.4122033193707466
1,32,0,0,0,10.0,20,10.0,17.0,0,,27.775510204081634,4,14.0,36.0,0,,51.0,0,,0.125,183292,0.0,0.0,10,0,0,19,0,0.0,29,48,18,513.0,15.0,27,5,18,256,1.059885883703828,1.4720892030745745
2,18,0,0,0,10.0,20,10.0,17.0,0,,27.775510204081634,0,,36.0,0,,51.0,0,,0.175,183092,0.0,0.0,10,0,0,7,0,0.0,20,27,16,133.0,65.0,7,11,16,200,0.3983401842415333,1.870429387316108
3,16,0,0,0,10.0,20,10.0,17.0,0,,27.775510204081634,0,,39.45454545454545,10,55.0,51.0,0,,0.35,182624,0.0,0.0,13,0,0,6,0,0.0,22,28,16,123.0,53.0,9,7,16,750,0.3888840191066265,2.2593134064227343
4,16,0,0,0,10.0,20,10.0,17.0,0,,27.775510204081634,0,,42.067226890756295,10,55.0,51.0,20,51.0,0.3625,182361,0.0,0.0,23,0,0,5,0,0.0,22,27,12,174.0,66.0,10,6,12,1770,0.4281103555113077,2.687423761934042
5,12,0,0,0,10.0,20,10.0,17.0,0,,27.775510204081634,0,,44.10228166797797,10,55.0,51.0,20,51.0,0.475,181917,0.0,0.0,22,0,0,2,0,0.0,29,31,13,174.0,22.0,10,2,13,1770,0.4185948316007853,3.1060185935348272
6,13,0,0,0,10.0,20,10.0,20.08333333333333,39,23.64102564102564,25.598890942698702,10,16.0,47.49609718880215,28,54.42857142857143,50.99999999999999,13,51.0,0.825,179995,0.0,0.0,31,0,0,4,0,0.0,26,30,11,180.0,31.0,10,3,11,3469,0.4006681684404612,3.5066867619752884
7,11,0,0,0,10.0,20,10.0,21.509036144578317,24,26.0,23.963366842733002,10,16.0,48.753764173413394,18,54.111111111111114,50.99999999999999,15,51.0,0.7125,179871,0.0,0.0,27,0,0,1,0,0.0,29,30,10,151.0,25.0,8,3,10,2723,0.3946811072528362,3.9013678692281246
8,10,0,0,0,10.0,20,10.0,22.51876513317191,26,26.0,22.69573868610815,10,16.0,49.688113173452244,18,54.111111111111114,50.99999999999999,17,51.0,0.6625,179949,0.0,0.0,28,0,0,3,0,0.0,29,32,15,190.0,0.0,10,0,15,2877,0.3965810965746641,4.297948965802789
9,15,0,0,0,10.000000000000002,20,10.0,22.85153289999652,11,26.0,21.253409111851763,14,15.428571428571427,50.204395971489355,10,55.0,50.99999999999999,14,51.0,0.7125,180195,0.0,0.0,23,0,0,4,0,0.0,31,35,15,217.0,9.0,12,3,15,1966,0.550025375559926,4.847974341362715
10,15,0,0,0,10.000000000000002,20,10.0,23.49168364758784,36,25.33333333333333,20.200976808288466,14,15.428571428571427,50.6432552253767,13,53.769230769230774,50.99999999999999,15,51.0,0.7,180217,0.0,0.0,28,0,0,1,0,0.0,32,33,18,190.0,31.0,10,5,18,2792,0.4310614112764597,5.279035752639175
11,18,0,0,0,10.000000000000002,20,10.0,23.49168364758784,0,,19.403073049056765,14,15.428571428571427,51.356624690880615,23,54.30434782608695,50.99999999999999,14,51.0,0.825,179728,0.0,0.0,25,0,0,5,0,0.0,31,36,16,269.0,25.0,15,3,16,2379,0.5117772184312344,5.790812971070409
12,16,0,0,0,10.000000000000002,20,10.0,21.97572398022449,65,19.04615384615385,19.004413359725593,10,16.0,51.755714004888134,18,54.111111111111114,51.0,19,51.0,0.8125,179242,0.0,0.0,29,0,0,4,0,0.0,31,35,12,247.0,25.0,13,3,12,3541,0.5150744989514351,6.305887470021844
13,12,0,0,0,10.000000000000002,20,10.0,21.97572398022449,0,,18.32522957719581,19,15.578947368421053,52.21385926464971,27,54.111111111111114,51.0,4,51.0,0.8,178349,0.0,0.0,23,0,0,6,0,0.0,24,30,12,171.0,9.0,9,3,12,2161,0.34249113872647285,6.648378608748318
14,12,0,0,0,10.000000000000002,20,10.0,22.17756687096817,19,24.0,18.083632009627816,10,16.0,52.34135309918349,9,54.111111111111114,51.0,9,51.0,0.8125,178372,0.0,0.0,18,0,0,6,0,0.0,27,33,14,228.0,0.0,12,0,14,1762,0.6567289475351572,7.305107556283474
15,14,0,0,0,10.000000000000002,20,10.0,22.066760320732264,30,21.433333333333334,17.776068275307292,15,16.0,52.655898060930824,23,54.30434782608695,51.0,9,51.0,0.7875,177682,0.0,0.0,24,0,0,7,0,0.0,24,31,15,208.0,9.0,11,3,15,2791,0.4449547342956066,7.750062290579081
16,15,0,0,0,10.000000000000002,20,10.0,22.38083334783057,29,24.344827586206893,17.53731459859182,9,15.111111111111109,52.82922419625154,14,54.42857142857143,51.0,13,51.0,0.7625,177645,0.0,0.0,22,0,0,5,0,0.0,26,31,18,190.0,31.0,10,5,18,2467,0.3921205513179302,8.142182841897009
17,18,0,0,0,10.000000000000002,20,10.0,22.65247924403877,30,24.36666666666667,17.197232700797688,19,15.578947368421053,52.98669648456428,22,53.90909090909091,51.0,20,51.0,0.7,177639,0.0,0.0,32,0,0,7,0,0.0,27,34,15,209.0,53.0,11,7,15,3433,0.4642369132488966,8.606419755145907
18,15,0,0,0,10.000000000000002,20,10.0,22.304614833266648,35,20.34285714285714,17.08685879854313,10,16.0,53.12147043954033,14,54.42857142857143,51.0,20,51.0,0.75,177949,0.0,0.0,27,0,0,2,0,0.0,30,32,10,209.0,28.0,11,4,10,2854,0.5271937157958746,9.133613470941784
19,10,0,0,0,10.000000000000002,20,10.0,22.355198646878925,4,25.0,16.920087705751715,9,15.111111111111109,53.29387891959839,23,54.30434782608695,51.0,20,51.0,0.8125,178009,0.0,0.0,33,0,0,2,0,0.0,28,30,8,152.0,6.0,8,2,8,2705,0.3423391170799732,9.475952588021757
20,8,0,0,0,10.000000000000002,20,10.0,22.503429626348986,19,24.0,16.833255205032188,10,16.0,53.33374183220828,13,53.769230769230774,51.0,18,51.0,0.7374999999999999,178448,0.0,0.0,27,0,0,2,0,0.0,24,26,12,152.0,0.0,8,0,12,2433,0.33287525549530983,9.808827843517065
21,12,0,0,0,10.000000000000002,20,10.0,22.793267152557746,29,24.689655172413797,16.720005372702087,15,16.0,53.370860958812216,13,53.769230769230774,51.0,17,51.0,0.7875,178668,0.0,0.0,30,0,0,9,0,0.0,21,30,10,190.0,6.0,10,2,10,2722,0.36631747521460056,10.175145318731666
22,10,0,0,0,10.000000000000002,20,10.0,22.862596174415987,12,24.0,16.473176371691963,18,15.111111111111109,53.51774855301218,19,54.57894736842106,51.0,17,51.0,0.625,178775,0.0,0.0,31,0,0,3,0,0.0,25,28,12,152.0,6.0,8,2,12,2664,0.3864762559533119,10.561621574684976
23,12,0,0,0,10.000000000000002,20,10.0,22.980753899544702,11,25.0,16.350893829068596,14,15.428571428571427,53.57068466677949,22,53.90909090909091,50.99999999999999,20,51.0,0.6,178835,0.0,0.0,30,0,0,3,0,0.0,27,30,12,209.0,3.0,11,1,12,2897,0.4350238740444183,10.996645448729396
24,12,0,0,0,10.000000000000002,20,10.0,23.383431650303642,31,25.70967741935484,16.321065088107463,10,16.0,53.57251088723799,17,53.58823529411765,50.99999999999999,16,51.0,0.7,178923,0.0,0.0,32,0,0,2,0,0.0,30,32,15,209.0,3.0,11,1,15,2884,0.4484832119196653,11.445128660649061
25,15,0,0,0,10.000000000000002,20,10.0,23.633729152331448,20,26.0,16.216830109736367,14,15.428571428571427,53.687678758681365,19,54.57894736842106,50.99999999999999,12,51.0,0.7124999999999999,178642,0.0,0.0,25,0,0,7,0,0.0,28,35,13,250.0,3.0,14,1,13,2585,0.5277574267238379,11.9728860873729
26,13,0,0,0,10.000000000000002,20,10.0,23.70918757926664,11,25.0,16.061155316211295,13,14.769230769230768,53.76993248992671,23,54.30434782608695,51.0,18,51.0,0.7375,178628,0.0,0.0,29,0,0,7,0,0.0,26,33,12,247.0,0.0,13,0,12,2834,0.475145298987627,12.448031386360526
