index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,trading_price_5,sold_quantity_5,unit_price_5,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,14.0,0,,26.0,0,,39.0,0,,51.0,0,,65.0,0,,0.01,321864,0.0,0.0,8,0,0,113,0,0.0,377,490,24,0.0,0.0,0,0,24,200,0.3827662318944931,0.3827662318944931
1,24,0,0,0,10.0,20,10.0,14.0,0,,26.0,0,,39.0,0,,39.84507042253521,26,20.53846153846154,65.0,0,,0.11,319688,0.0,0.0,14,0,0,4,0,0.0,22,26,23,114.0,49.0,8,16,23,734,1.6603148356080055,2.043081067502498
2,23,0,0,0,10.0,20,10.0,14.0,0,,26.0,0,,36.647058823529406,6,19.0,38.24895688456189,8,25.5,65.0,0,,0.11,318688,0.0,0.0,12,0,0,5,0,0.0,16,21,23,93.0,51.0,6,17,23,518,2.7997085470706224,4.842789614573121
3,23,0,0,0,10.0,20,10.0,14.0,0,,26.0,0,,34.83815028901734,6,21.0,37.12473483241408,6,25.0,65.0,0,,0.1,317840,0.0,0.0,9,0,0,7,0,0.0,12,19,23,72.0,57.0,4,19,23,476,2.0685984566807747,6.911388071253897
4,23,0,0,0,10.0,20,10.0,14.0,0,,26.0,0,,34.83815028901734,0,,37.12473483241408,0,,65.0,0,,0.13,317640,0.0,0.0,8,0,0,9,0,0.0,11,20,23,39.0,60.0,3,20,23,200,1.828816955909133,8.740205027163029
5,23,0,0,0,10.0,20,10.0,14.0,0,,26.0,0,,34.83815028901734,0,,37.12473483241408,0,,65.0,20,65.0,0.02,317854,0.0,0.0,16,0,0,9,0,0.0,11,20,24,42.0,57.0,4,19,24,1500,1.550311455503106,10.290516482666137
6,24,0,0,0,10.0,20,10.0,14.0,0,,26.0,0,,34.83815028901734,0,,37.12473483241408,0,,65.0,20,65.0,0.12000000000000002,318270,0.0,0.0,17,0,0,2,0,0.0,20,22,24,60.0,57.0,5,19,24,1500,4.449733644723891,14.740250127390027
7,24,0,0,0,10.0,20,10.0,14.0,0,,26.0,0,,40.59760183389172,10,67.5,34.85015068858963,15,25.2,65.0,20,65.0,0.06000000000000001,317020,0.0,0.0,22,0,0,3,0,0.0,19,22,25,60.0,57.0,5,19,25,2553,4.481784109026194,19.222034236416217
8,25,0,0,0,10.0,20,10.0,14.0,0,,26.0,0,,42.061082460429354,5,57.0,33.3607643710121,15,26.33333333333333,65.0,16,65.0,0.14,315933,0.0,0.0,20,0,0,1,0,0.0,21,22,23,75.0,60.0,5,20,23,1920,5.599348668009043,24.821382904425263
9,23,0,0,0,10.000000000000002,20,10.0,14.0,0,,26.0,0,,43.01208194613653,3,59.0,31.694979581474453,21,25.57142857142857,65.0,13,65.0,0.16,314404,0.0,0.0,18,0,0,0,0,0.0,19,19,24,39.0,60.0,3,20,24,1759,5.3409934267401695,30.162376331165433
10,24,0,0,0,10.000000000000002,20,10.0,14.0,0,,26.0,0,,46.98599932717187,8,70.875,30.128262239563174,27,25.0,65.0,10,65.0,0.15,311909,0.0,0.0,18,0,0,3,0,0.0,20,23,23,78.0,54.0,6,18,23,2092,6.827664731070398,36.990041062235825
11,23,0,0,0,10.000000000000002,20,10.0,14.0,0,,26.0,0,,47.65990291279019,3,59.0,29.316204698431807,20,25.1,64.99999999999999,9,65.0,0.16999999999999998,310546,0.0,0.0,17,0,0,4,0,0.0,18,22,25,63.0,51.0,6,17,25,1464,5.1450031735003,42.13504423573613
12,25,0,0,0,10.000000000000002,20,10.0,14.0,0,,26.0,0,,50.96841744992983,8,70.875,28.48895639431365,27,25.074074074074073,64.99999999999999,8,65.0,0.21,308148,0.0,0.0,17,0,0,4,0,0.0,22,26,22,117.0,48.0,9,16,22,1964,5.613021029159427,47.748065264895565
13,22,0,0,0,10.000000000000002,20,10.0,14.0,0,,26.0,0,,51.418611795991815,3,59.0,28.01343266454119,19,24.894736842105264,64.99999999999999,14,65.0,0.16,307052,0.0,0.0,18,0,0,4,0,0.0,18,22,21,57.0,54.0,4,18,21,1760,2.0236122887581587,49.77167755365372
14,21,0,0,0,10.000000000000002,20,10.0,14.0,0,,26.0,0,,51.863105560334475,3,59.0,34.65190511326523,69,47.08695652173913,64.99999999999999,8,65.0,0.15,301445,0.0,0.0,15,0,0,3,0,0.0,16,19,22,39.0,54.0,3,18,22,4146,6.991498028859496,56.763175582513206
15,22,0,0,0,10.000000000000002,20,10.0,14.0,0,,26.0,0,,52.29959664300268,3,59.0,34.65190511326523,0,,64.99999999999999,10,65.0,0.16999999999999998,301600,0.0,0.0,13,0,0,5,0,0.0,17,22,23,42.0,54.0,4,18,23,1027,7.506571020931005,64.26974660344422
16,23,0,0,0,10.000000000000002,20,10.0,14.0,0,,26.0,0,,55.10686283085278,10,67.5,38.06211803497497,73,46.397260273972606,64.99999999999999,10,65.0,0.2,294840,0.0,0.0,20,0,0,5,0,0.0,19,24,23,78.0,51.0,6,17,23,4912,8.217214148491621,72.48696075193584
17,23,0,0,0,10.000000000000002,20,10.0,14.0,0,,26.0,0,,55.283027685421594,5,57.0,40.77368526972635,60,51.0,64.99999999999999,12,65.0,0.16,291294,0.0,0.0,17,0,0,4,0,0.0,15,19,22,57.0,57.0,4,19,22,4325,8.22961512580514,80.71657587774098
18,22,0,0,0,10.000000000000002,20,10.0,14.0,0,,26.0,0,,57.3764526223409,10,67.5,39.93132051619641,14,24.42857142857143,64.99999999999999,10,65.0,0.21,290017,0.0,0.0,18,0,0,5,0,0.0,15,20,23,57.0,54.0,4,18,23,1867,2.3309295661747456,83.04750544391572
19,23,0,0,0,10.000000000000002,20,10.0,14.0,0,,26.0,0,,58.9956269099346,10,67.5,39.23274768939476,12,25.0,64.99999999999999,10,65.0,0.16999999999999998,288983,0.0,0.0,17,0,0,6,0,0.0,17,23,24,66.0,48.0,7,16,24,1825,3.5013267174363136,86.54883216135204
20,24,0,0,0,10.000000000000002,20,10.0,14.0,0,,26.0,0,,58.8327733918317,5,57.0,37.998300755683694,24,26.125,64.99999999999999,10,65.0,0.15,287005,0.0,0.0,21,0,0,6,0,0.0,19,25,23,99.0,48.0,8,16,23,1762,10.239731639623644,96.78856380097568
