index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,trading_price_5,sold_quantity_5,unit_price_5,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,19.0,0,,23.0,0,,25.0,0,,35.0,0,,49.0,0,,0.09,375022,0.0,0.0,7,0,0,0,0,0.0,272,272,157,0.0,0.0,0,0,157,200,4.38454825617373,4.38454825617373
1,157,0,0,0,10.0,20,10.0,18.80434782608696,1,10.0,20.647058823529417,6,3.0,23.8,5,13.0,33.592592592592595,36,31.83333333333333,49.0,0,,0.18,372097,0.0,0.0,23,0,0,14,0,0.0,102,116,76,1500.0,428.0,102,55,76,1439,2.990971377119422,7.375519633293152
2,76,0,0,0,10.0,20,10.0,20.2431906614786,10,26.2,19.332665330661325,4,4.25,23.56521739130435,1,13.0,32.92192192192192,27,31.11111111111111,49.0,0,,0.15,370713,0.0,0.0,17,0,0,7,0,0.0,44,51,69,553.0,297.0,38,38,69,1332,2.054641800001264,9.430161433294415
3,69,0,0,0,10.0,20,10.0,20.02644942869234,1,10.0,18.873725630477555,11,17.0,22.289902280130292,20,19.65,31.75379043643729,73,30.315068493150694,49.0,0,,0.23,362631,0.0,0.0,24,0,0,3,0,0.0,42,45,77,428.0,244.0,32,37,77,3003,2.769049240276217,12.199210673570633
4,77,0,0,0,10.0,20,10.0,20.771413316114934,38,21.605263157894736,17.939157707444323,16,15.0,22.971738581882416,24,24.54166666666667,32.63713233915089,40,35.87500000000001,49.0,0,,0.2,358858,0.0,0.0,27,0,0,8,0,0.0,44,52,75,557.0,212.0,39,38,75,3285,2.185688957571984,14.384899631142616
5,75,0,0,0,10.0,20,10.0,20.624824783684407,1,10.0,21.22689128745488,21,30.57142857142857,21.866931317635547,39,19.846153846153847,31.937539521372443,40,29.0,49.0,20,49.0,0.22000000000000006,354503,0.0,0.0,31,0,0,10,0,0.0,46,56,71,520.0,192.0,42,33,71,3766,2.3870708905160427,16.77197052165866
6,71,0,0,0,10.0,20,10.0,21.940640375246648,34,24.5,21.988302306563345,25,24.2,20.588087550194086,68,18.72058823529412,32.96465821536317,35,38.457142857142856,49.0,20,49.0,0.3,348668,0.0,0.0,35,0,0,6,0,0.0,38,44,62,371.0,225.0,30,41,62,5237,1.6182499714195728,18.390220493078235
7,62,0,0,0,10.0,20,10.0,21.940640375246648,0,,19.601769435843426,41,14.48780487804878,23.05808548337803,36,33.388888888888886,33.15038414804067,39,34.1025641025641,49.0,20,49.0,0.3,344114,0.0,0.0,32,0,0,4,0,0.0,43,47,60,426.0,139.0,33,29,60,4306,1.9611353594809768,20.351355852559212
8,60,0,0,0,10.0,20,10.0,23.858444242001358,20,32.5,19.62398906895969,76,19.657894736842106,23.162704134518567,101,23.336633663366328,34.26566544039469,42,39.976190476190474,49.00000000000001,20,49.0,0.3,333575,0.0,0.0,42,0,0,6,0,0.0,44,50,61,458.0,177.0,37,23,61,7360,1.891780607402325,22.243136459961534
9,61,0,0,0,10.000000000000002,20,10.0,24.635682081989174,44,26.38636363636364,18.154756944900075,83,15.096385542168678,23.24551324877852,65,23.553846153846155,35.38637742008758,64,39.4375,49.00000000000001,20,49.0,0.3,322016,0.0,0.0,41,0,0,5,0,0.0,39,44,62,378.0,174.0,31,30,62,7649,1.9909024834632876,24.23403894342482
10,62,0,0,0,10.000000000000002,20,10.0,26.06163470931057,38,30.894736842105264,20.48225152417487,44,32.65909090909091,24.12605326729191,61,28.114754098360656,35.93913780064529,81,37.753086419753096,49.00000000000001,20,49.0,0.3,311196,0.0,0.0,43,0,0,3,0,0.0,43,46,64,422.0,207.0,33,29,64,8564,2.649199828505516,26.883238771930337
11,64,0,0,0,10.000000000000002,20,10.0,26.66938034638713,37,29.135135135135137,19.588541563533553,57,15.719298245614036,24.716134416838926,78,27.012820512820515,38.43199749129619,97,46.45360824742268,49.0,20,49.0,0.3,298626,0.0,0.0,44,0,0,2,0,0.0,41,43,50,397.0,195.0,31,33,50,9767,1.4058626592159271,28.289101431146264
12,50,0,0,0,10.000000000000002,20,10.0,27.46700854177876,25,32.84,18.97891414307848,63,16.333333333333332,25.176918407527193,106,26.669811320754718,40.04939766651577,90,46.66666666666666,49.0,20,49.0,0.3,285412,0.0,0.0,45,0,0,3,0,0.0,32,35,50,337.0,154.0,23,27,50,10057,1.3934813607484102,29.682582791894674
13,50,0,0,0,10.000000000000002,20,10.0,26.366653600782705,26,19.0,19.465274642252243,36,23.555555555555557,26.468820745409236,82,32.84146341463415,40.413294598099476,70,42.55714285714286,49.00000000000001,20,49.0,0.3,275953,0.0,0.0,40,0,0,6,0,0.0,35,41,52,360.0,184.0,28,22,52,8194,1.413288002833724,31.0958707947284
