index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,trading_price_5,sold_quantity_5,unit_price_5,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,18.0,0,,32.0,0,,47.0,0,,56.0,0,,75.0,0,,0.0,542320,0.0,0.0,10,0,0,19,0,0.0,285,304,77,0.0,0.0,0,0,77,200,1.2954581007361412,1.2954581007361412
1,77,0,0,0,10.0,20,10.0,16.9375,3,1.0,25.612903225806452,17,8.705882352941176,41.0,15,23.0,56.0,0,,75.0,0,,0.23,540373,0.0,0.0,18,0,0,13,0,0.0,46,59,53,672.0,264.0,41,36,53,696,2.7180176153779034,4.013475716114044
2,53,0,0,0,10.0,20,10.0,15.92584745762712,4,5.0,24.083612040133783,4,2.75,38.1875,10,23.0,57.6875,3,83.0,75.0,0,,0.27,539308,0.0,0.0,15,0,0,2,0,0.0,41,43,56,318.0,213.0,25,28,56,710,1.6987810228019953,5.71225673891604
3,56,0,0,0,10.0,20,10.0,14.511757425742573,6,4.5,22.555863023175373,4,2.0,38.1875,0,,59.331168831168824,3,83.0,75.0,0,,0.19,538820,0.0,0.0,14,0,0,8,0,0.0,36,44,52,351.0,193.0,26,30,52,484,1.5484039038419724,7.260660642758013
4,52,0,0,0,10.0,20,10.0,12.97947938062885,7,3.4285714285714284,21.362989693398067,25,18.88,37.134185303514364,5,25.0,60.92395693135935,3,83.0,75.0,0,,0.25,536900,0.0,0.0,17,0,0,3,0,0.0,37,40,39,352.0,125.0,24,28,39,1070,1.191579703241587,8.452240345999599
5,39,0,0,0,10.0,20,10.0,13.022386522258287,2,14.0,18.384260405781696,30,11.5,34.44266890944771,15,24.33333333333333,62.459788507026566,3,83.0,75.0,20,75.0,0.23,535207,0.0,0.0,25,0,0,2,0,0.0,34,36,42,244.0,96.0,19,20,42,2687,1.055924816057086,9.508165162056683
6,42,0,0,0,10.0,20,10.0,12.165990414407275,4,3.0,19.830314496477,37,23.324324324324326,34.7141552291902,19,35.631578947368425,69.32474934651412,11,93.54545454545456,75.0,20,75.0,0.29,532928,0.0,0.0,32,0,0,2,0,0.0,33,35,40,270.0,126.0,18,24,40,4281,0.9279766231775284,10.436141785234213
7,40,0,0,0,10.0,20,10.0,11.999844588758162,1,5.0,19.13206613036717,79,18.12658227848101,31.88237119739221,25,23.4,77.56490759487241,17,99.29411764705885,75.0,20,75.0,0.21,526174,0.0,0.0,34,0,0,0,0,0.0,35,35,37,245.0,147.0,16,24,37,5410,0.8707410264760256,11.306882811710238
8,37,0,0,0,10.0,20,10.0,11.460869748833591,2,1.0,20.630191672571186,43,26.67441860465116,37.86687099382869,60,46.83333333333334,74.93951087463796,15,65.2,75.0,20,75.0,0.22000000000000006,519615,0.0,0.0,34,0,0,1,0,0.0,36,37,34,245.0,133.0,17,20,34,6637,0.9691279102116824,12.27601072192192
9,34,0,0,0,10.000000000000002,20,10.0,9.701591585237939,18,6.111111111111112,22.562876240625094,15,47.66666666666666,38.205883629743425,45,39.22222222222222,80.74123571813372,15,105.33333333333331,75.0,17,75.0,0.27,514169,0.0,0.0,29,0,0,2,0,0.0,38,40,34,260.0,125.0,21,13,34,5645,0.905490718781948,13.181501440703867
