index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,21.0,0,,28.0,0,,39.0,0,,51.0,0,,0.0875,397138,0.0,0.0,6,0,0,64,0,0.0,278,342,76,0.0,0.0,0,0,76,200,0.3402795195579529,0.3402795195579529
1,76,0,0,0,10.0,20,10.0,21.0,0,,22.07692307692308,33,14.0,35.36363636363637,10,19.0,51.0,0,,0.5,395047,0.0,0.0,19,0,0,7,0,0.0,61,68,44,1026.0,342.0,57,19,44,852,0.8438118696212769,1.1840913891792295
2,44,0,0,0,10.0,20,10.0,24.5625,19,33.0,20.805225653206648,14,14.428571428571427,35.36363636363637,0,,51.0,0,,0.375,394289,0.0,0.0,11,0,0,0,0,0.0,25,25,42,252.0,120.0,14,30,42,1029,0.7215781714767218,1.9056695606559515
3,42,0,0,0,10.0,20,10.0,26.73711340206186,20,33.0,19.65531364518215,17,14.529411764705882,36.242718446601955,2,58.0,51.0,0,,0.375,393197,0.0,0.0,12,0,0,1,0,0.0,21,22,42,180.0,126.0,10,32,42,1223,0.25375398620963097,2.1594235468655825
4,42,0,0,0,10.0,20,10.0,27.9044734389562,16,33.0,18.866535346023195,16,14.75,36.644481887110366,13,38.07692307692308,51.0,20,51.0,0.5125,392583,0.0,0.0,21,0,0,0,0,0.0,22,22,41,180.0,126.0,10,32,41,2479,0.25237478502094746,2.41179833188653
5,41,0,0,0,10.0,20,10.0,27.9044734389562,0,,18.330863657758893,12,14.333333333333336,38.13228250457199,4,58.0,51.0,20,51.0,0.35,392666,0.0,0.0,17,0,0,1,0,0.0,20,21,36,162.0,111.0,9,32,36,1624,0.2313460521399975,2.6431443840265274
6,36,0,0,0,10.0,20,10.0,28.704396744334503,23,31.39130434782609,17.760139751139285,16,14.5,42.00222227457264,12,58.66666666666666,50.99999999999999,15,51.0,0.475,391855,0.0,0.0,24,0,0,1,0,0.0,20,21,34,162.0,96.0,9,27,34,2623,0.20589440502226355,2.849038789048791
7,34,0,0,0,10.0,20,10.0,28.704396744334503,0,,17.297121425913172,16,14.5,44.8587268229443,12,58.5,50.99999999999999,12,51.0,0.45,391659,0.0,0.0,20,0,0,1,0,0.0,19,20,35,162.0,90.0,9,25,35,1746,0.2176817934960127,3.066720582544804
8,35,0,0,0,10.0,20,10.0,28.939468603942288,20,30.0,16.94995808469977,16,14.75,46.4378293536241,8,58.75,50.99999999999999,9,51.0,0.45,391212,0.0,0.0,17,0,0,3,0,0.0,20,23,29,198.0,87.0,11,24,29,1965,0.22027496621012688,3.2869955487549305
9,29,0,0,0,10.000000000000002,20,10.0,29.0867552211942,16,30.0,16.717072410434962,12,14.666666666666664,47.154344483877956,4,58.5,50.99999999999999,11,51.0,0.3,390995,0.0,0.0,15,0,0,5,0,0.0,18,23,28,198.0,69.0,11,18,28,1651,0.2279925588518381,3.5149881076067686
10,28,0,0,0,10.000000000000002,20,10.0,29.517685131933646,18,32.0,16.426039066793834,16,14.5,48.19142548423725,6,58.66666666666666,50.99999999999999,11,51.0,0.425,390267,0.0,0.0,19,0,0,3,0,0.0,19,22,27,180.0,54.0,10,18,27,1921,0.23440480791032314,3.749392915517092
11,27,0,0,0,10.000000000000002,20,10.0,29.643398343412727,33,30.060606060606066,16.113615517984034,20,14.4,49.65096580403179,10,58.4,50.99999999999999,10,51.0,0.45,388859,0.0,0.0,21,0,0,2,0,0.0,18,20,30,162.0,69.0,9,18,30,2574,0.2572887260466814,4.006681641563773
12,30,0,0,0,10.000000000000002,20,10.0,29.961286332165088,20,32.0,15.949235874171455,16,14.75,50.40650847524213,6,58.33333333333334,50.99999999999999,11,51.0,0.425,388264,0.0,0.0,19,0,0,2,0,0.0,21,23,28,198.0,72.0,11,19,28,1987,0.26596845500171185,4.272650096565485
