index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,trading_price_5,sold_quantity_5,unit_price_5,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,24.0,0,,28.0,0,,41.0,0,,57.0,0,,73.0,0,,0.09,550724,0.0,0.0,8,0,0,53,0,0.0,269,322,66,0.0,0.0,0,0,66,200,0.5451858378946781,0.5451858378946781
1,66,0,0,0,10.0,20,10.0,24.0,0,,28.0,0,,41.0,0,,51.76363636363637,10,28.2,73.0,0,,0.2,549764,0.0,0.0,13,0,0,22,0,0.0,35,57,66,796.0,408.0,42,24,66,482,1.7955252081155777,2.340711046010256
2,66,0,0,0,10.0,20,10.0,23.102040816326532,4,13.0,28.0,0,,36.083333333333336,15,21.33333333333333,49.85128205128206,9,39.333333333333336,73.0,0,,0.33,547916,0.0,0.0,15,0,0,16,0,0.0,31,47,62,451.0,278.0,31,35,62,926,1.1610883865505457,3.501799432560801
3,62,0,0,0,10.0,20,10.0,22.491017964071855,6,18.0,29.5,5,43.0,34.720338983050844,5,20.0,47.61461115475255,11,36.90909090909091,73.0,0,,0.37,546428,0.0,0.0,15,0,0,9,0,0.0,33,42,57,399.0,167.0,27,35,57,1029,1.0687412526458502,4.570540685206653
4,57,0,0,0,10.0,20,10.0,20.157725503469287,14,12.642857142857142,29.5,0,,32.5459587955626,10,21.0,47.35932828935229,24,46.75,73.0,0,,0.45,543599,0.0,0.0,17,0,0,14,0,0.0,30,44,54,452.0,110.0,28,29,54,1709,1.302816919982433,5.873357605189085
5,54,0,0,0,10.0,20,10.0,21.58150306106109,28,24.285714285714285,31.95454545454545,10,43.0,30.560910015990697,12,21.166666666666668,49.25462076436572,21,55.85714285714285,73.0,20,73.0,0.41,542844,0.0,0.0,30,0,0,15,0,0.0,24,39,60,335.0,145.0,21,33,60,4197,1.6205951850861309,7.493952790275216
6,60,0,0,0,10.0,20,10.0,21.778797192711547,29,22.27586206896552,29.945378151260506,10,20.0,29.771734094543497,5,20.0,48.60655162965851,18,45.555555555555564,73.0,12,73.0,0.5700000000000001,541240,0.0,0.0,20,0,0,22,0,0.0,22,44,67,428.0,223.0,26,34,67,2842,0.91322623193264,8.407179022207856
7,67,0,0,0,10.0,20,10.0,24.953942389055985,36,33.05555555555556,31.060204953031594,5,43.0,27.85545430254961,18,21.444444444444443,52.40758371104391,70,57.42857142857143,73.0,13,73.0,0.48,534129,0.0,0.0,27,0,0,27,0,0.0,20,47,65,506.0,195.0,30,37,65,6960,1.2060206364840271,9.613199658691883
8,65,0,0,0,10.0,20,10.0,25.81076555220028,19,31.0,33.841145643787755,16,43.0,27.002696609659157,12,22.0,52.86587799075672,15,57.33333333333334,73.0,13,73.0,0.51,533332,0.0,0.0,22,0,0,19,0,0.0,26,45,64,486.0,278.0,29,36,64,3550,1.0204028692096472,10.633602527901528
9,64,0,0,0,10.000000000000002,20,10.0,25.10159184326257,45,23.2,34.83143909809266,31,36.80645161290322,25.71549567051623,23,21.56521739130435,53.87305771808561,72,55.90277777777778,73.0,7,73.0,0.63,523188,0.0,0.0,28,0,0,17,0,0.0,26,43,69,441.0,180.0,27,37,69,7417,0.9663574937731028,11.599960021674633
