index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,20.0,0,,31.0,0,,43.0,0,,53.0,0,,0.125,263986,0.0,0.0,7,0,0,62,0,0.0,338,400,117,0.0,0.0,0,0,117,200,3.494706800207496,3.494706800207496
1,117,0,0,0,10.0,20,10.0,20.0,0,,31.0,0,,27.397435897435894,111,21.07207207207207,53.0,0,,0.25,251786,0.0,0.0,24,0,0,21,0,0.0,94,115,62,1782.0,84.0,99,18,62,2539,2.0561823993921284,5.550889199599624
2,62,0,0,0,10.0,20,10.0,20.0,0,,32.224489795918366,4,46.0,27.093622795115326,7,21.0,53.0,0,,0.2375,251081,0.0,0.0,8,0,0,14,0,0.0,24,38,45,396.0,133.0,22,40,45,531,0.8830567728728056,6.433945972472429
3,45,0,0,0,10.0,20,10.0,22.36065573770492,16,29.0,33.37006237006237,4,46.0,25.120471777590566,81,21.88888888888889,53.0,0,,0.35,243792,0.0,0.0,20,0,0,13,0,0.0,21,34,45,342.0,108.0,19,26,45,2621,0.9172468390315772,7.351192811504006
4,45,0,0,0,10.0,20,10.0,22.36065573770492,0,,34.43835906111229,4,46.0,24.131484994266014,85,21.89411764705883,53.0,20,53.0,0.325,236611,0.0,0.0,27,0,0,13,0,0.0,24,37,45,396.0,84.0,22,23,45,3305,1.157033555209637,8.508226366713643
5,45,0,0,0,10.0,20,10.0,22.36065573770492,0,,35.431605850389815,4,46.0,23.82707372695037,58,22.517241379310345,53.0,16,53.0,0.2375,232475,0.0,0.0,20,0,0,10,0,0.0,24,34,52,342.0,123.0,19,26,52,2538,1.7597016915678978,10.267928058281539
6,52,0,0,0,10.0,20,10.0,24.815822002472192,26,30.0,31.726690652446585,32,26.875,23.507531498496448,60,22.03333333333333,53.0,20,53.0,0.3625,226754,0.0,0.0,31,0,0,12,0,0.0,29,41,51,435.0,126.0,25,27,51,4222,1.2994899228215218,11.567417981103064
7,51,0,0,0,10.0,20,10.0,24.815822002472192,0,,30.21897735627357,15,23.53333333333333,23.352711557402397,48,22.375,53.0,16,53.0,0.325,222969,0.0,0.0,24,0,0,12,0,0.0,29,41,46,420.0,123.0,25,26,46,2475,1.0239168070256708,12.591334788128734
8,46,0,0,0,10.0,20,10.0,24.815822002472192,0,,29.384415126042427,24,26.83333333333333,23.221970805431813,69,22.6231884057971,53.00000000000001,11,53.0,0.325,216554,0.0,0.0,25,0,0,13,0,0.0,27,40,45,414.0,114.0,23,23,45,2988,1.250555299222469,13.841890087351205
9,45,0,0,0,10.000000000000002,20,10.0,26.57734996562224,29,31.0,30.230683179513512,21,33.76190476190476,23.05679071516069,57,22.052631578947373,53.00000000000001,20,53.0,0.375,211312,0.0,0.0,29,0,0,15,0,0.0,26,41,40,437.0,132.0,26,19,40,4125,1.1446383520960808,14.986528439447286
