index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,18.0,0,,22.0,0,,28.0,0,,38.0,0,,0.6,149350,0.0,0.0,12,0,0,93,0,0.0,406,499,132,0.0,0.0,0,0,132,200,0.4464916847646237,0.4464916847646237
1,132,0,0,0,10.0,20,10.0,18.0,0,,22.0,0,,28.0,0,,38.0,0,,0.6,149150,0.0,0.0,11,0,0,33,0,0.0,56,89,117,1292.0,848.0,68,64,117,200,1.937243439257145,2.383735124021769
2,117,0,0,0,10.0,20,10.0,21.076923076923077,20,28.0,20.0,10,11.0,28.0,0,,38.0,0,,0.7749999999999999,148660,0.0,0.0,15,0,0,5,0,0.0,35,40,82,418.0,502.0,22,95,82,870,0.920142337679863,3.3038774617016315
3,82,0,0,0,10.0,20,10.0,21.076923076923077,0,,19.98260869565217,8,19.875,30.72727272727273,10,43.0,38.0,0,,0.525,148290,0.0,0.0,17,0,0,6,0,0.0,27,33,68,228.0,299.0,12,70,68,789,0.5154294949024916,3.819306956604123
4,68,0,0,0,10.0,20,10.0,21.076923076923077,0,,19.279295154185025,5,12.0,28.60740740740741,18,22.777777777777782,38.0,20,38.0,0.7,148056,0.0,0.0,28,0,0,4,0,0.0,25,29,53,155.0,252.0,9,59,53,1430,0.969524072483182,4.788831029087304
5,53,0,0,0,10.0,20,10.0,22.919786096256686,35,26.0,19.796325953838906,2,33.0,27.38426966292135,6,15.0,38.0,14,38.0,0.7125,148300,0.0,0.0,25,0,0,3,0,0.0,29,32,52,155.0,195.0,9,44,52,1798,0.5283980965614319,5.317229125648738
6,52,0,0,0,10.0,20,10.0,24.445571595786184,44,27.363636363636363,20.32694027226604,2,33.0,28.584095274683055,5,43.0,38.0,20,38.0,0.7124999999999999,147786,0.0,0.0,28,0,0,3,0,0.0,22,25,59,117.0,144.0,7,45,59,2445,0.38724096678197373,5.704470092430711
7,59,0,0,0,10.0,20,10.0,25.377746505900788,41,28.0,24.186865696222906,22,32.04545454545455,31.74466541508894,20,41.0,38.0,15,38.0,0.8500000000000001,147026,0.0,0.0,29,0,0,3,0,0.0,27,30,61,143.0,201.0,9,50,61,3443,0.34582597576081753,6.050296068191527
8,61,0,0,0,10.0,20,10.0,26.248920866723772,70,28.0,26.694020581595268,35,31.0,33.926161844471736,17,43.0,38.0,11,38.0,0.925,145473,0.0,0.0,24,0,0,6,0,0.0,30,36,42,237.0,138.0,15,46,42,4394,0.42814676091074944,6.478442829102278
9,42,0,0,0,10.000000000000002,20,10.0,26.37266630319945,39,26.974358974358967,26.975535925396404,4,33.0,34.72151421736137,10,41.0,38.0,10,38.0,0.9,145010,0.0,0.0,23,0,0,4,0,0.0,23,27,43,130.0,129.0,9,33,43,2174,0.3155193906277418,6.79396221973002
10,43,0,0,0,10.000000000000002,20,10.0,26.353755185002562,11,26.0,27.121335314981785,2,33.0,36.94854310859568,44,41.0,38.0,6,38.0,0.8125,144021,0.0,0.0,28,0,0,7,0,0.0,29,36,46,247.0,138.0,13,30,46,2584,0.820405000820756,7.614367220550775
