index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,17.0,0,,24.0,0,,35.0,0,,46.0,0,,0.2375,20054,0.0,0.0,6,0,0,13,0,0.0,23,36,76,0.0,0.0,0,0,76,200,1.0857051238417623,1.0857051238417623
1,76,0,0,0,10.0,20,10.0,16.058823529411768,6,9.0,24.0,0,,28.94202898550725,24,17.583333333333332,46.0,0,,0.3125,18514,0.0,0.0,15,0,0,13,0,0.0,54,67,48,990.0,145.0,55,21,48,676,2.489282440394163,3.5749875642359257
2,48,0,0,0,10.0,17,10.0,15.76409185803758,2,9.0,23.102040816326532,4,13.0,27.68354430379747,9,19.0,46.0,0,,0.3,17850,0.0,0.0,9,0,0,2,0,0.0,19,21,53,244.0,128.0,15,33,53,411,0.936873771250248,4.511861335486174
3,53,0,0,0,10.0,0,,17.345961929403067,11,23.54545454545455,23.102040816326532,0,,29.768109729961427,6,52.0,46.0,0,,0.025,17766,0.0,0.0,4,0,0,1,0,0.0,20,21,44,270.0,114.0,15,38,44,571,0.7285495921969414,5.240410927683115
4,44,0,0,0,10.0,0,,17.016726168168994,2,9.0,23.449101796407188,6,26.0,30.778788016547715,3,52.0,46.0,20,46.0,0.025,17317,0.0,0.0,11,0,0,0,0,0.0,18,18,36,216.0,96.0,12,32,36,1250,0.5245000477880241,5.764910975471139
5,36,0,0,0,10.0,20,10.0,17.016726168168994,0,,21.96986748956253,10,15.3,30.778788016547715,0,,46.0,20,46.0,0.3625,16491,0.0,0.0,15,0,0,1,0,0.0,11,12,29,111.0,85.0,7,29,29,1273,0.2538772225379944,6.018788198009133
6,29,0,0,0,10.0,0,,21.564561960310797,54,25.407407407407412,21.100477047259048,11,17.181818181818183,31.470123908854426,2,52.0,45.99999999999999,20,46.0,0.1125,15824,0.0,0.0,18,0,0,1,0,0.0,4,5,25,75.0,70.0,5,24,25,2585,0.24897781386971474,6.267766011878848
7,25,0,0,1,10.0,0,,22.104674967150327,15,25.33333333333333,21.368826196038032,1,36.0,33.579079684800895,6,53.0,45.99999999999999,20,46.0,0.0,14967,0.0,0.1,9,0,0,1,19,321.5091164853665,4,5,11,90.0,60.0,5,20,11,1274,0.18890749663114548,6.4566735085099936
8,11,0,0,0,10.0,0,,22.104674967150327,0,,21.93188188478065,2,36.0,34.22398590281634,2,52.0,45.99999999999999,20,46.0,0.0,14600,0.0,0.1,10,0,0,0,21,418.2553554131053,0,0,1,36.0,27.0,2,9,1,1096,0.04327776096761227,6.499951269477607
9,1,0,0,0,10.0,0,,22.104674967150327,0,,22.508756785363317,2,36.0,37.53308089620068,11,53.0,46.0,20,46.0,0.0,14117,0.0,0.1,11,0,0,0,5,101.38865811965813,0,0,0,0.0,3.0,0,1,0,1575,0.008915102109313011,6.508866371586919
