index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,20.0,0,,29.0,0,,43.0,0,,0.11666666666666665,297086,0.0,0.0,9,0,0,92,0,0.0,423,515,60,0.0,0.0,0,0,60,200,0.5639997273683548,0.5639997273683548
1,60,0,0,0,10.0,20,10.0,18.33333333333333,9,10.0,29.0,0,,43.0,0,,0.31666666666666665,296650,0.0,0.0,11,0,0,10,0,0.0,35,45,52,450.0,162.0,25,35,52,290,93.20447410270573,93.76847383007409
2,52,0,0,0,10.0,20,10.0,19.879356568364614,26,22.76923076923077,29.0,0,,43.0,0,,0.3333333333333333,296214,0.0,0.0,12,0,0,3,0,0.0,29,32,49,183.0,114.0,11,41,49,792,12.732283538207412,106.50075736828148
3,49,0,0,0,10.0,20,10.0,17.862781518458323,19,10.736842105263158,26.73584905660377,8,14.0,43.0,20,43.0,0.4666666666666666,295071,0.0,0.0,25,0,0,3,0,0.0,25,28,48,96.0,141.0,7,42,48,1376,20.757369281724092,127.25812665000556
4,48,0,0,0,10.0,20,10.0,16.696171886821006,15,10.666666666666666,27.994197292069632,4,43.0,43.0,16,43.0,0.4,294684,0.0,0.0,23,0,0,2,0,0.0,29,31,52,151.0,131.0,9,39,52,1220,11.840312875807285,139.09843952581286
5,52,0,0,0,10.0,20,10.0,18.977800541655565,45,23.2,30.19567210709701,8,43.0,43.0,14,43.0,0.4166666666666667,294115,0.0,0.0,24,0,0,1,0,0.0,27,28,47,131.0,144.0,9,43,47,2190,15.076871844008565,154.17531136982143
6,47,0,0,0,10.0,20,10.0,18.977800541655565,0,,31.990346374196253,8,43.0,43.00000000000001,10,43.0,0.4666666666666666,294243,0.0,0.0,19,0,0,2,0,0.0,25,27,46,99.0,120.0,7,40,46,974,19.408465823158625,173.58377719298005
7,46,0,0,0,10.0,20,10.0,21.825314546626263,50,28.4,31.398896826892962,16,29.5,43.00000000000001,9,43.0,0.5666666666666667,293392,0.0,0.0,21,0,0,4,0,0.0,23,27,36,81.0,116.0,7,39,36,2479,16.433233832940463,190.01701102592048
8,36,0,0,0,10.0,20,10.0,21.08112283226811,10,10.0,30.912228107940024,17,29.176470588235286,43.0,11,43.0,0.5333333333333333,293349,0.0,0.0,22,0,0,1,0,0.0,24,25,33,90.0,108.0,5,31,33,1269,16.172259967774153,206.1892709936946
9,33,0,0,0,10.000000000000002,20,10.0,21.9363635560979,52,24.288461538461537,32.732856435648344,12,43.33333333333334,43.0,9,43.0,0.5666666666666667,292547,0.0,0.0,25,0,0,6,0,0.0,20,26,34,90.0,84.0,5,28,34,2370,14.53661422431469,220.7258852180093
10,34,0,0,0,10.000000000000002,20,10.0,21.754270188837985,49,21.10204081632653,33.31574005744642,16,36.0,43.0,8,43.0,0.6166666666666666,291545,0.0,0.0,23,0,0,1,0,0.0,21,22,40,57.0,114.0,4,30,40,2154,94.53002334572376,315.25590856373316
11,40,0,0,0,10.000000000000002,20,10.0,20.811847655340785,19,10.789473684210524,31.423846241160437,63,29.0,43.0,13,43.0,0.5833333333333334,288803,0.0,0.0,25,0,0,3,0,0.0,26,29,39,129.0,116.0,8,32,39,2791,58.79021180793643,374.0461203716695
12,39,0,0,0,10.000000000000002,20,10.0,20.166795884283896,14,11.0,31.127738849640032,18,29.0,43.0,8,43.0,0.65,288266,0.0,0.0,21,0,0,1,0,0.0,27,28,37,162.0,105.0,9,30,37,1220,22.85711313597858,396.90323350764817
13,37,0,0,0,10.000000000000002,20,10.0,19.908306526052442,5,10.0,34.652293445550576,50,44.0,43.0,11,43.0,0.5,287019,0.0,0.0,16,0,0,1,0,0.0,30,31,38,165.0,96.0,10,27,38,2923,25.56365953199565,422.46689303964376
14,38,0,0,0,10.000000000000002,20,10.0,20.371440691576673,27,23.407407407407412,34.652293445550576,0,,43.0,11,43.0,0.4666666666666666,287027,0.0,0.0,19,0,0,2,0,0.0,27,29,35,126.0,93.0,7,31,35,1305,28.51340027712285,450.9802933167667
15,35,0,0,0,10.000000000000002,20,10.0,21.031322601359626,91,22.362637362637358,35.08619385344872,8,44.0,43.0,7,43.0,0.5,285238,0.0,0.0,24,0,0,6,0,0.0,17,23,35,93.0,87.0,6,29,35,2888,26.90594034083188,477.8862336575985
