,balance,assets,bankrupt,agent_id,step
0,55017.0,110.0,False,00T16@0,0.0
1,54497.0,630.0,False,00T16@0,5.0
2,53977.0,1150.0000000000002,False,00T16@0,10.0
3,53597.0,1530.0000000000002,False,00T16@0,15.0
4,53107.0,2020.0000000000007,False,00T16@0,20.0
5,52597.0,2530.0000000000005,False,00T16@0,25.0
6,52137.0,2990.0000000000005,False,00T16@0,30.0
7,51577.0,3550.0,False,00T16@0,35.0
8,51087.0,4039.9999999999986,False,00T16@0,40.0
9,50567.0,4560.0,False,00T16@0,45.0
10,50077.0,5050.0,False,00T16@0,50.0
11,49607.0,5520.0,False,00T16@0,55.0
12,49187.0,5939.999999999999,False,00T16@0,60.0
13,48657.0,6470.0,False,00T16@0,65.0
14,48147.0,6980.0,False,00T16@0,70.0
15,47627.0,7500.0,False,00T16@0,75.0
16,47177.0,7950.0,False,00T16@0,80.0
17,46707.0,8420.0,False,00T16@0,85.0
18,46247.0,8880.0,False,00T16@0,90.0
19,45757.0,9370.0,False,00T16@0,95.0
20,45307.0,9820.0,False,00T16@0,100.0
21,44877.0,10249.999999999998,False,00T16@0,105.0
22,44387.0,10739.999999999998,False,00T16@0,110.0
23,43847.0,11279.999999999998,False,00T16@0,115.0
24,43297.0,11830.0,False,00T16@0,120.0
25,42807.0,12320.0,False,00T16@0,125.0
26,42297.0,12830.000000000002,False,00T16@0,130.0
27,41887.0,13240.0,False,00T16@0,135.0
28,41677.0,13450.0,False,00T16@0,140.0
29,55037.0,90.0,False,01T35@0,0.0
30,50176.0,570.0,False,01T35@0,5.0
31,44457.0,1050.0000000000002,False,01T35@0,10.0
32,39251.0,1670.0000000000002,False,01T35@0,15.0
33,37528.0,2180.0000000000005,False,01T35@0,20.0
34,35515.0,2670.0000000000005,False,01T35@0,25.0
35,24097.0,3210.0000000000005,False,01T35@0,30.0
36,17053.0,3650.0,False,01T35@0,35.0
37,14497.0,4159.999999999999,False,01T35@0,40.0
38,4912.0,4640.0,False,01T35@0,45.0
39,-380.0,5150.0,False,01T35@0,50.0
40,-58769.777777777774,5260.0,True,01T35@0,55.0
41,-58769.777777777774,5259.999999999999,True,01T35@0,60.0
42,-58769.777777777774,5260.0,True,01T35@0,65.0
43,-58769.777777777774,5260.0,True,01T35@0,70.0
44,-58769.777777777774,5260.0,True,01T35@0,75.0
45,-58769.777777777774,5260.0,True,01T35@0,80.0
46,-58769.777777777774,5260.0,True,01T35@0,85.0
47,-58769.777777777774,5260.0,True,01T35@0,90.0
48,-58769.777777777774,5260.0,True,01T35@0,95.0
49,-58769.777777777774,5260.0,True,01T35@0,100.0
50,-58769.777777777774,5259.999999999999,True,01T35@0,105.0
51,-58769.777777777774,5259.999999999999,True,01T35@0,110.0
52,-58769.777777777774,5259.999999999999,True,01T35@0,115.0
53,-58769.777777777774,5260.0,True,01T35@0,120.0
