index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,24.0,0,,35.0,0,,45.0,0,,0.16666666666666666,271972,0.0,0.0,9,0,0,75,0,0.0,310,385,66,0.0,0.0,0,0,66,200,0.6699186805635691,0.6699186805635691
1,66,0,0,0,10.0,20,10.0,20.353846153846156,20,12.15,35.0,0,,45.0,0,,0.4666666666666666,271004,0.0,0.0,13,0,0,17,0,0.0,49,66,37,900.0,168.0,50,16,37,443,2.5698498934507366,3.239768574014306
2,37,0,0,0,10.0,20,10.0,20.763522012578616,21,21.904761904761905,30.80327868852459,16,19.0,45.0,0,,0.7000000000000001,270362,0.0,0.0,15,0,0,0,0,0.0,28,28,37,153.0,73.0,11,26,37,964,1.2732576876878738,4.51302626170218
3,37,0,0,0,10.0,20,10.0,20.352481800132367,4,13.0,33.788732394366214,9,52.0,45.0,20,45.0,0.4833333333333333,270667,0.0,0.0,22,0,0,2,0,0.0,30,32,33,187.0,65.0,16,21,33,1620,2.419402739033103,6.932429000735282
4,33,0,0,0,10.0,20,10.0,18.963395385264175,15,12.666666666666664,35.50921114785074,6,52.0,45.0,13,45.0,0.5166666666666667,270319,0.0,0.0,20,0,0,5,0,0.0,23,28,31,108.0,66.0,11,22,31,1287,0.8565611205995083,7.788990121334791
5,31,0,0,0,10.0,20,10.0,18.526520317960237,5,12.0,36.33157133595972,3,52.0,44.99999999999999,14,45.0,0.3166666666666667,269993,0.0,0.0,16,0,0,4,0,0.0,17,21,30,63.0,75.0,6,25,30,1046,1.0309334211051464,8.819923542439938
6,30,0,0,0,10.0,20,10.0,18.166373567222045,5,13.0,39.284585769321644,25,45.68,44.99999999999999,11,45.0,0.5833333333333334,269094,0.0,0.0,22,0,0,2,0,0.0,21,23,26,57.0,78.0,4,26,26,1902,0.8771762177348137,9.697099760174753
7,26,0,0,0,10.0,20,10.0,18.166373567222045,0,,40.52603825492104,22,44.54545454545455,44.99999999999999,11,45.0,0.5,268680,0.0,0.0,20,0,0,0,0,0.0,22,22,19,72.0,66.0,4,22,19,1675,0.7575247120112181,10.454624472185971
8,19,0,0,0,10.0,20,10.0,18.166373567222045,0,,41.32921207382464,14,46.14285714285714,44.99999999999999,11,45.0,0.4166666666666667,268614,0.0,0.0,16,0,0,0,0,0.0,23,23,19,79.0,42.0,5,14,19,1341,0.6003018543124199,11.054926326498391
9,19,0,0,0,10.000000000000002,20,10.0,22.17030375162464,50,27.7,42.01854087419845,14,46.35714285714285,44.99999999999999,10,45.0,0.65,267317,0.0,0.0,20,0,0,4,0,0.0,21,25,16,100.0,36.0,7,12,16,2684,0.5156565513461828,11.570582877844572
10,16,0,0,0,10.000000000000002,20,10.0,23.929694759532108,50,27.7,43.25793273949947,12,52.75,44.99999999999999,10,45.0,0.7166666666666667,266280,0.0,0.0,21,0,0,6,0,0.0,20,26,10,96.0,27.0,7,9,10,2668,0.7332951221615076,12.30387800000608
11,10,0,0,0,10.000000000000002,20,10.0,24.23365660519273,30,25.66666666666667,44.33746194888691,12,52.75,44.99999999999999,10,45.0,0.7000000000000001,265860,0.0,0.0,21,0,0,1,0,0.0,20,21,17,54.0,51.0,3,7,17,2053,0.7739174049347639,13.077795404940845
12,17,0,0,0,10.000000000000002,20,10.0,23.870046338516353,30,22.0,41.29183999508477,59,36.38983050847458,44.99999999999999,10,45.0,0.6833333333333332,264334,0.0,0.0,22,0,0,11,0,0.0,15,26,18,162.0,54.0,9,8,18,3457,1.0122494120150805,14.090044816955926
13,18,0,0,0,10.000000000000002,20,10.0,23.870046338516353,0,,39.89554299940708,72,37.20833333333334,44.99999999999999,10,45.0,0.6666666666666666,260405,0.0,0.0,20,0,0,6,0,0.0,21,27,23,165.0,39.0,10,8,23,3329,1.055201306939125,15.145246123895047
