index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,trading_price_5,sold_quantity_5,unit_price_5,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,19.0,0,,22.0,0,,30.0,0,,42.0,0,,55.0,0,,0.15,372318,0.0,0.0,9,0,0,102,0,0.0,394,496,133,0.0,0.0,0,0,133,200,4.526633936911821,4.526633936911821
1,133,0,0,0,10.0,20,10.0,18.80434782608696,1,10.0,18.875,11,6.090909090909091,30.0,0,,40.66666666666666,24,38.16666666666666,55.0,0,,0.30000000000000004,370154,0.0,0.0,20,0,0,32,0,0.0,95,127,98,1686.0,137.0,108,25,98,1193,4.1263194885104895,8.652953425422309
2,98,0,0,0,10.0,20,10.0,19.274193548387093,2,29.0,15.288643533123029,13,1.3846153846153846,30.0,0,,37.46901017576319,46,33.15217391304348,55.0,0,,0.34,365525,0.0,0.0,19,0,0,12,0,0.0,35,47,73,346.0,199.0,30,68,73,1801,1.9971560463309288,10.650109471753241
3,73,0,0,0,10.0,20,10.0,19.267348976535192,1,19.0,12.5463745836536,21,5.095238095238095,30.0,0,,37.005871935874744,10,32.5,55.0,0,,0.37,364149,0.0,0.0,18,0,0,13,0,0.0,31,44,77,276.0,134.0,27,46,77,651,2.4624517057091,13.11256117746234
4,77,0,0,0,10.0,20,10.0,20.382446574321804,23,22.130434782608692,13.4580080236385,13,18.384615384615387,30.0,0,,36.77799600212988,18,35.555555555555564,55.0,0,,0.4400000000000001,362546,0.0,0.0,20,0,0,12,0,0.0,32,44,66,275.0,156.0,25,52,66,1588,2.2100354563444853,15.322596633806825
5,66,0,0,0,10.0,20,10.0,21.293531683220465,19,23.842105263157894,15.0395001797596,38,18.157894736842106,32.54545454545455,10,44.0,35.85221026097343,24,31.875,55.0,20,55.0,0.51,359747,0.0,0.0,32,0,0,12,0,0.0,25,37,59,228.0,155.0,19,47,59,3648,1.72444486618042,17.047041499987245
6,59,0,0,0,10.0,20,10.0,22.442534326069307,28,25.107142857142854,14.875835414229979,11,13.363636363636365,34.47058823529412,10,44.0,35.98389856412985,4,39.75,55.0,20,55.0,0.5,359098,0.0,0.0,28,0,0,8,0,0.0,32,40,59,239.0,124.0,22,37,59,2749,2.0788468532264237,19.125888353213668
7,59,0,0,0,10.0,20,10.0,22.451467467092172,36,22.472222222222218,14.41062510600688,15,11.266666666666667,36.127458693941776,10,45.0,36.19977107968688,10,38.5,55.0,20,55.0,0.4400000000000001,357731,0.0,0.0,28,0,0,9,0,0.0,31,40,58,286.0,126.0,22,37,58,3113,2.205305764451623,21.331194117665287
8,58,0,0,0,10.0,20,10.0,25.491616622314094,42,33.285714285714285,15.822918152724245,152,16.79605263157895,37.29905498921049,10,44.0,36.49628399389257,28,37.607142857142854,55.0,20,55.0,0.5,344248,0.0,0.0,43,0,0,8,0,0.0,35,43,54,279.0,149.0,21,37,54,6744,2.320048436522484,23.65124255418777
9,54,0,0,0,10.000000000000002,20,10.0,26.792841688460044,40,31.175,15.597092316319875,7,8.142857142857142,39.37749998484398,22,45.09090909090909,36.73070826748983,15,38.6,55.0,20,55.0,0.5,341712,0.0,0.0,32,0,0,7,0,0.0,25,32,51,280.0,126.0,17,37,51,4175,1.819332983344793,25.470575537532568
