,balance,assets,bankrupt,agent_id,step
0,26362.0,220.0,False,00T40@0,0.0
1,25896.0,1111.4716981132076,False,00T40@0,5.0
2,25936.0,2233.843238492805,False,00T40@0,10.0
3,26326.0,2980.89166281464,False,00T40@0,15.0
4,26277.0,4168.946005672099,False,00T40@0,20.0
5,27517.0,4062.121881717707,False,00T40@0,25.0
6,27877.0,4680.426435540042,False,00T40@0,30.0
7,27957.0,5519.818385791312,False,00T40@0,35.0
8,27799.0,6729.279526958909,False,00T40@0,40.0
9,28893.0,6659.862345117111,False,00T40@0,45.0
10,28703.0,7900.25375233945,False,00T40@0,50.0
11,28573.0,9052.071313501545,False,00T40@0,55.0
12,28551.0,10199.398854964784,False,00T40@0,60.0
13,29392.0,10312.311971839345,False,00T40@0,65.0
14,30554.0,10346.09581996122,False,00T40@0,70.0
15,30064.0,11914.953829025677,False,00T40@0,75.0
16,30414.0,12574.299080177378,False,00T40@0,80.0
17,30214.0,13221.678954800633,False,00T40@0,85.0
18,26382.0,189.0,False,01T40@0,0.0
19,25936.0,1014.5283018867924,False,01T40@0,5.0
20,26324.0,1790.7396462704605,False,01T40@0,10.0
21,26334.0,2819.073974244415,False,01T40@0,15.0
22,27422.0,3035.346857113356,False,01T40@0,20.0
23,29221.0,2480.17582625762,False,01T40@0,25.0
24,28741.0,3979.8321903479573,False,01T40@0,30.0
25,29531.0,4299.1981316446445,False,01T40@0,35.0
26,29521.0,5334.5158015027255,False,01T40@0,40.0
27,30181.0,5789.042450776621,False,01T40@0,45.0
28,30201.0,6793.993318900169,False,01T40@0,50.0
29,30789.0,7251.50749371524,False,01T40@0,55.0
30,31199.0,7916.872131552854,False,01T40@0,60.0
31,31030.0,9083.571830993164,False,01T40@0,65.0
32,32007.0,9405.137551769652,False,01T40@0,70.0
33,32661.0,9828.967951864273,False,01T40@0,75.0
34,32171.0,11354.276123967342,False,01T40@0,80.0
35,33116.0,11168.42998770218,False,01T40@0,85.0
36,31627.0,0.0,False,02T38@1,0.0
37,31930.0,0.0,False,02T38@1,5.0
38,32110.0,0.0,False,02T38@1,10.0
39,32148.0,0.0,False,02T38@1,15.0
40,32148.0,0.0,False,02T38@1,20.0
41,32148.0,0.0,False,02T38@1,25.0
42,32148.0,0.0,False,02T38@1,30.0
43,32148.0,0.0,False,02T38@1,35.0
44,32148.0,0.0,False,02T38@1,40.0
45,32148.0,0.0,False,02T38@1,45.0
46,32148.0,0.0,False,02T38@1,50.0
47,32148.0,0.0,False,02T38@1,55.0
48,32148.0,0.0,False,02T38@1,60.0
49,32148.0,0.0,False,02T38@1,65.0
50,32148.0,0.0,False,02T38@1,70.0
51,32148.0,0.0,False,02T38@1,75.0
52,32148.0,0.0,False,02T38@1,80.0
53,32148.0,0.0,False,02T38@1,85.0
54,31627.0,0.0,False,03T22@1,0.0
55,31603.0,0.0,False,03T22@1,5.0
56,31784.0,631.3218892780237,False,03T22@1,10.0
57,29761.0,1206.8504380500322,False,03T22@1,15.0
58,31322.0,1137.6210309417945,False,03T22@1,20.0
59,29282.0,3562.578771861341,False,03T22@1,25.0
60,30794.0,3319.6731697444666,False,03T22@1,30.0
61,32478.0,3214.2362893114973,False,03T22@1,35.0
62,33839.0,2499.9847831030656,False,03T22@1,40.0
63,32272.0,4900.554278165047,False,03T22@1,45.0
64,33691.0,3760.436056931567,False,03T22@1,50.0
65,32638.0,5355.156792282874,False,03T22@1,55.0
66,32083.0,6377.296844246764,False,03T22@1,60.0
67,33506.0,5454.860213010767,False,03T22@1,65.0
68,32120.0,7284.109944019209,False,03T22@1,70.0
69,32427.0,7263.457626812798,False,03T22@1,75.0
70,34383.0,5680.335989495192,False,03T22@1,80.0
71,33238.0,7302.5869701592965,False,03T22@1,85.0
72,47998.0,0.0,False,04T22@2,0.0
73,47719.0,155.95916548026128,False,04T22@2,5.0
74,46950.0,759.3420348590769,False,04T22@2,10.0
75,44367.0,3119.9255040581684,False,04T22@2,15.0
76,43361.0,3050.5829388056986,False,04T22@2,20.0
77,40122.0,5018.100825596939,False,04T22@2,25.0
78,39468.0,4488.8334526555245,False,04T22@2,30.0
79,37469.0,5190.73374658584,False,04T22@2,35.0
80,35710.0,5821.44902148037,False,04T22@2,40.0
81,33537.0,6946.341621570531,False,04T22@2,45.0
82,31498.0,7977.589568726079,False,04T22@2,50.0
83,31177.0,7097.6773664849825,False,04T22@2,55.0
84,30344.0,6515.877267402887,False,04T22@2,60.0
85,27249.0,8202.250695531464,False,04T22@2,65.0
86,25496.0,8548.970575189649,False,04T22@2,70.0
87,24125.0,8862.928404824554,False,04T22@2,75.0
88,21519.0,10746.139421735887,False,04T22@2,80.0
89,21619.0,9670.083514852542,False,04T22@2,85.0
90,47998.0,0.0,False,05T23@2,0.0
91,42751.0,310.9427018407826,False,05T23@2,5.0
92,34212.0,3565.2517864673346,False,05T23@2,10.0
93,26343.0,4883.898651483924,False,05T23@2,15.0
94,18405.0,10379.125510059755,False,05T23@2,20.0
95,11765.0,12707.082943719228,False,05T23@2,25.0
96,7668.0,14923.151268812126,False,05T23@2,30.0
97,-68.0,19536.065145881188,False,05T23@2,35.0
98,-36424.75,20838.363690259896,True,05T23@2,40.0
99,-36424.75,20395.21759678075,True,05T23@2,45.0
100,-36424.75,19829.0316196795,True,05T23@2,50.0
101,-36424.75,19790.09023987539,True,05T23@2,55.0
102,-36424.75,19664.773854602336,True,05T23@2,60.0
103,-36424.75,19570.692255060803,True,05T23@2,65.0
104,-36424.75,19467.370296629568,True,05T23@2,70.0
105,-36424.75,19105.919354440128,True,05T23@2,75.0
106,-36424.75,18935.523938680068,True,05T23@2,80.0
107,-36424.75,18935.523938680068,True,05T23@2,85.0
108,61442.0,0.0,False,06T38@3,0.0
109,61791.0,854.1483212397002,False,06T38@3,5.0
110,64182.0,721.2097549799432,False,06T38@3,10.0
111,65571.0,2916.8137260168955,False,06T38@3,15.0
112,70010.0,698.1791479472486,False,06T38@3,20.0
113,71248.0,2787.368048147986,False,06T38@3,25.0
114,73009.0,2426.152775737865,False,06T38@3,30.0
115,74855.0,2887.491575544341,False,06T38@3,35.0
116,78529.0,1060.601435781473,False,06T38@3,40.0
117,79632.0,0.0,False,06T38@3,45.0
118,79833.0,0.0,False,06T38@3,50.0
119,79749.0,176.213352881597,False,06T38@3,55.0
120,79749.0,185.1550359221827,False,06T38@3,60.0
121,79749.0,191.4966652242538,False,06T38@3,65.0
122,79749.0,197.2183791934473,False,06T38@3,70.0
123,79749.0,200.55592834122277,False,06T38@3,75.0
124,79749.0,204.91765384768027,False,06T38@3,80.0
125,79749.0,203.5237000488522,False,06T38@3,85.0
126,61442.0,0.0,False,07T40@3,0.0
127,60750.0,2366.7966450335307,False,07T40@3,5.0
128,61163.0,5360.118099801342,False,07T40@3,10.0
129,62078.0,8261.73017724206,False,07T40@3,15.0
