index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,16.0,0,,21.0,0,,29.0,0,,38.0,0,,0.0,193948,0.0,0.0,7,0,0,0,0,0.0,179,179,16,0.0,0,0,0,16,200,0.2726400438696146,0.2726400438696146
1,16,0,0,0,10.0,20,10.0,16.0,0,,21.0,0,,29.0,0,,38.0,0,,0.0,193748,0.0,0.0,7,0,0,12,0,0.0,19,31,2,288.0,0,16,0,2,200,0.3286302722990513,0.6012703161686659
2,2,0,0,0,10.0,20,10.0,16.0,0,,21.0,0,,22.8875,35,15.028571428571427,38.0,0,,0.2375,191665,0.0,0.0,11,0,0,8,0,0.0,9,17,2,36.0,0,2,0,2,726,0.11929501220583914,0.720565328374505
3,2,0,0,0,10.0,20,10.0,16.0,0,,22.0,5,31.0,21.151086956521738,20,14.9,38.0,0,,0.25,190497,0.0,0.0,10,0,0,7,0,0.0,9,16,2,36.0,0,2,0,2,653,0.11430909298360348,0.8348744213581085
4,2,0,0,0,10.0,20,10.0,16.0,0,,22.9,5,31.0,19.80807050092765,25,15.36,38.0,20,38.0,0.25,189766,0.0,0.0,17,0,0,7,0,0.0,9,16,3,36.0,0,2,0,3,1499,0.12683044001460075,0.9617048613727092
5,3,0,0,0,10.0,20,10.0,16.0,0,,23.81,5,32.0,19.082432906507638,17,14.941176470588234,38.0,20,38.0,0.2375,189502,0.0,0.0,16,0,0,6,0,0.0,9,15,2,54.0,0,3,0,2,1374,0.13929587230086327,1.1010007336735723
6,2,0,0,0,10.0,20,10.0,16.0,0,,23.81,0,,18.672625383002746,9,14.0,38.0,20,38.0,0.2375,189747,0.0,0.0,15,0,0,8,0,0.0,10,18,3,36.0,0,2,0,3,1086,0.1287706270813942,1.2297713607549667
7,3,0,0,0,10.0,20,10.0,16.0,0,,24.529,5,31.0,18.288420299626704,9,14.0,38.0,20,38.0,0.225,189867,0.0,0.0,16,0,0,7,0,0.0,10,17,2,54.0,0,3,0,2,1241,0.14043214172124865,1.3702035024762154
8,2,0,0,0,10.0,20,10.0,16.0,0,,25.2761,5,32.0,17.966317440013945,8,14.0,38.0,20,38.0,0.1,190022,0.0,0.0,16,0,0,4,0,0.0,12,16,3,36.0,0,2,0,3,1232,0.1120255831629038,1.4822290856391191
9,3,0,0,0,10.000000000000002,20,10.0,16.0,0,,25.948490000000003,5,32.0,17.323304128919865,36,15.611111111111109,38.0,20,38.0,0.25,187980,0.0,0.0,19,0,0,1,0,0.0,16,17,2,54.0,0,3,0,2,1682,0.12511235661804676,1.607341442257166
10,2,0,0,0,10.000000000000002,20,10.0,16.0,0,,25.948490000000003,0,,17.220462175364315,10,16.0,37.99999999999999,20,38.0,0.25,188145,0.0,0.0,14,0,0,1,0,0.0,16,17,3,36.0,0,2,0,3,1120,0.10697004199028017,1.714311484247446
11,3,0,0,0,10.000000000000002,20,10.0,16.0,0,,26.453640999999998,5,31.0,17.012365208208294,8,14.0,38.0,20,38.0,0.175,188255,0.0,0.0,17,0,0,0,0,0.0,18,18,2,54.0,0,3,0,2,1227,0.11941368505358695,1.8337251693010332
