,balance,assets,bankrupt,agent_id,step
0,25289.0,105.0,False,00T12@0,0.0
1,24951.0,710.2886277220877,False,00T12@0,5.0
2,24714.0,1023.1047129706807,False,00T12@0,10.0
3,24970.0,1309.3918991778023,False,00T12@0,15.0
4,24774.0,1838.8667320923678,False,00T12@0,20.0
5,24722.0,2399.475182166203,False,00T12@0,25.0
6,24525.0,2708.194040726293,False,00T12@0,30.0
7,24073.0,3555.8049053510613,False,00T12@0,35.0
8,23731.0,4607.181813159952,False,00T12@0,40.0
9,23535.0,6384.779259667806,False,00T12@0,45.0
10,23073.0,7604.558114255006,False,00T12@0,50.0
11,22823.0,9496.801359134455,False,00T12@0,55.0
12,22642.0,11424.013238279322,False,00T12@0,60.0
13,22478.0,12770.323401086638,False,00T12@0,65.0
14,22506.0,14145.056984024883,False,00T12@0,70.0
15,22480.0,15119.284621424416,False,00T12@0,75.0
16,22841.0,15604.651598777431,False,00T12@0,80.0
17,23260.0,14934.336497261316,False,00T12@0,85.0
18,24529.0,12211.096805509309,False,00T12@0,90.0
19,26288.0,10163.554142857456,False,00T12@0,95.0
20,27739.0,8676.535760190309,False,00T12@0,100.0
21,29167.0,7633.625124308607,False,00T12@0,105.0
22,30505.0,6419.750893552921,False,00T12@0,110.0
23,31949.0,5314.6416950608755,False,00T12@0,115.0
24,33450.0,4298.1268148038735,False,00T12@0,120.0
25,34816.0,3395.30985880588,False,00T12@0,125.0
26,36039.0,2379.276906159191,False,00T12@0,130.0
27,25229.0,130.0,False,01T23@0,0.0
28,24521.0,600.0,False,01T23@0,5.0
29,23347.0,1080.0000000000002,False,01T23@0,10.0
30,21965.0,1610.0000000000002,False,01T23@0,15.0
31,21131.0,2150.0000000000005,False,01T23@0,20.0
32,20351.0,2750.0000000000005,False,01T23@0,25.0
33,19492.0,3300.0000000000005,False,01T23@0,30.0
34,19041.0,3710.0,False,01T23@0,35.0
35,18551.0,4199.999999999999,False,01T23@0,40.0
36,18121.0,4630.0,False,01T23@0,45.0
37,17671.0,5080.0,False,01T23@0,50.0
38,17211.0,5540.000000000001,False,01T23@0,55.0
39,16751.0,6000.000000000001,False,01T23@0,60.0
40,16201.0,6550.0,False,01T23@0,65.0
41,15711.0,7040.0,False,01T23@0,70.0
42,15241.0,7509.999999999999,False,01T23@0,75.0
43,14721.0,8030.0,False,01T23@0,80.0
44,14291.0,8459.999999999996,False,01T23@0,85.0
45,13771.0,8979.999999999998,False,01T23@0,90.0
46,13201.0,9549.999999999998,False,01T23@0,95.0
47,12751.0,10000.0,False,01T23@0,100.0
48,12201.0,10550.0,False,01T23@0,105.0
49,11721.0,11029.999999999998,False,01T23@0,110.0
50,11271.0,11480.0,False,01T23@0,115.0
51,10691.0,12059.999999999995,False,01T23@0,120.0
52,10221.0,12530.000000000002,False,01T23@0,125.0
53,10051.0,12700.0,False,01T23@0,130.0
54,41313.0,0.0,False,02T23@1,0.0
55,38909.0,190.4808157621846,False,02T23@1,5.0
56,37236.0,291.93141389120416,False,02T23@1,10.0
57,34999.0,769.1109574043031,False,02T23@1,15.0
58,32921.0,1033.6113657512658,False,02T23@1,20.0
59,31192.0,1312.4201272621774,False,02T23@1,25.0
60,29337.0,1385.2974125374124,False,02T23@1,30.0
61,28437.0,1547.706770710207,False,02T23@1,35.0
62,27556.0,1811.710336662334,False,02T23@1,40.0
63,25816.0,2464.16903590327,False,02T23@1,45.0
64,25324.0,2631.9322509780663,False,02T23@1,50.0
65,24371.0,3200.6590756070564,False,02T23@1,55.0
66,23512.0,3858.8654059983946,False,02T23@1,60.0
67,22952.0,4178.71500937969,False,02T23@1,65.0
68,22423.0,4697.716172676154,False,02T23@1,70.0
69,20786.0,5102.090746805766,False,02T23@1,75.0
70,19827.0,5824.271371374674,False,02T23@1,80.0
71,18489.0,6104.737550634889,False,02T23@1,85.0
72,16254.0,6268.053493322268,False,02T23@1,90.0
73,14437.0,7123.364366500532,False,02T23@1,95.0
74,12395.0,7750.751547564545,False,02T23@1,100.0
75,10448.0,8736.500142268209,False,02T23@1,105.0
76,8715.0,9301.223241814298,False,02T23@1,110.0
77,7167.0,10165.306734203738,False,02T23@1,115.0
78,5732.0,11269.218066674832,False,02T23@1,120.0
79,4078.0,12262.042611101491,False,02T23@1,125.0
80,2603.0,12818.08639534411,False,02T23@1,130.0
81,41313.0,0.0,False,03T35@1,0.0
82,40867.0,108.84618043553404,False,03T35@1,5.0
83,39276.0,443.3032581310878,False,03T35@1,10.0
84,37710.0,893.5259652197052,False,03T35@1,15.0
85,36302.0,1141.7799970508167,False,03T35@1,20.0
86,35664.0,1418.4742789601312,False,03T35@1,25.0
87,34159.0,1560.0196087133022,False,03T35@1,30.0
88,33352.0,1679.9894006854386,False,03T35@1,35.0
89,32925.0,1870.6277459846865,False,03T35@1,40.0
90,32571.0,2410.529903133019,False,03T35@1,45.0
91,32621.0,2404.7150782317585,False,03T35@1,50.0
92,32381.0,2728.0785409536647,False,03T35@1,55.0
93,32301.0,3025.1599170481236,False,03T35@1,60.0
94,32221.0,3140.2177881137322,False,03T35@1,65.0
95,31901.0,3296.1875907727717,False,03T35@1,70.0
96,31593.0,3392.489658870849,False,03T35@1,75.0
97,31433.0,3489.0682271914325,False,03T35@1,80.0
98,31083.0,3537.0796967197853,False,03T35@1,85.0
99,30471.0,3923.3371865609747,False,03T35@1,90.0
100,29673.0,4682.33607891468,False,03T35@1,95.0
101,28831.0,5490.115679524886,False,03T35@1,100.0
102,28013.0,6249.625101771069,False,03T35@1,105.0
103,27031.0,7055.369793904695,False,03T35@1,110.0
