index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,trading_price_5,sold_quantity_5,unit_price_5,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,17.0,0,,28.0,0,,37.0,0,,51.0,0,,64.0,0,,0.1,641144,0.0,0.0,8,0,0,13,0,0.0,438,451,184,0.0,0.0,0,0,184,200,11.61718113347888,11.61718113347888
1,184,0,0,0,10.0,20,10.0,16.2,5,9.0,28.0,0,,29.16666666666667,15,5.666666666666668,48.820224719101134,44,46.59090909090909,64.0,0,,0.22000000000000006,635357,0.0,0.0,25,0,0,12,0,0.0,116,128,85,1555.0,444.0,113,71,85,2380,5.229424165561794,16.846605299040675
2,85,0,0,0,10.0,20,10.0,17.642857142857142,11,23.54545454545455,28.0,0,,23.540540540540537,20,8.35,46.41515761234071,69,43.6231884057971,64.0,0,,0.3,625251,0.0,0.0,25,0,0,9,0,0.0,67,76,75,763.0,144.0,60,25,75,3636,3.5196580439805984,20.366263343021274
3,75,0,0,0,10.0,20,10.0,19.151419558359624,13,25.0,26.956521739130434,24,25.0,17.81675392670157,48,9.875,46.58901272915524,30,47.36666666666667,64.0,0,,0.22000000000000006,618791,0.0,0.0,27,0,0,9,0,0.0,54,63,63,594.0,134.0,47,28,63,3020,3.0616066157817836,23.427869958803054
4,63,0,0,0,10.0,20,10.0,20.224100830003074,8,27.875,24.21052631578948,31,18.70967741935484,13.449916204718315,52,4.788461538461537,46.12466004230584,21,42.857142857142854,64.0,0,,0.29,612694,0.0,0.0,27,0,0,8,0,0.0,47,55,65,489.0,118.0,39,24,65,2152,2.6932020522654057,26.121072011068463
5,65,0,0,0,10.0,20,10.0,21.716727612892257,12,29.0,26.368749360875352,14,39.285714285714285,13.032650075190006,8,5.75,48.35775815210777,33,58.63636363636363,64.0,20,64.0,0.25999999999999995,609397,0.0,0.0,32,0,0,11,0,0.0,47,58,54,497.0,80.0,42,23,54,4359,3.670197559520602,29.791269570589066
6,54,0,0,0,10.0,20,10.0,23.67819462899981,39,26.871794871794872,30.428388092369953,39,39.5897435897436,8.366549878981273,109,2.6788990825688077,48.626163668892886,74,49.229729729729726,64.0,20,64.0,0.36,588974,0.0,0.0,45,0,0,4,0,0.0,42,46,60,346.0,97.0,30,24,60,8007,2.167602229863405,31.95887180045247
7,60,0,0,0,10.0,20,10.0,24.11520326081375,32,25.375,34.191774028111226,72,40.16666666666666,7.883473581507618,33,4.696969696969697,50.58864555176743,89,55.35955056179776,64.0,20,64.0,0.4,573452,0.0,0.0,50,0,0,5,0,0.0,44,49,55,392.0,85.0,35,25,55,10266,2.1155381407588716,34.074409941211336
8,55,0,0,0,10.0,20,10.0,25.404678754408522,44,28.681818181818183,36.46865608029101,41,45.78048780487804,7.658164959680135,59,6.796610169491526,51.02906958588639,33,54.6969696969697,64.0,20,64.0,0.31,565807,0.0,0.0,45,0,0,7,0,0.0,41,48,55,376.0,74.0,32,23,55,6825,1.9475697241723535,36.021979665383704
9,55,0,0,0,10.000000000000002,20,10.0,25.954433995439626,68,27.088235294117645,37.37283585271689,30,43.03333333333333,7.444330968309952,40,6.075,52.757881123443575,37,65.70270270270271,64.0,20,64.0,0.4,559076,0.0,0.0,50,0,0,8,0,0.0,41,49,46,368.0,76.0,33,22,46,7287,1.842858426272869,37.86483809165657
10,46,0,0,0,10.000000000000002,20,10.0,25.3294559838212,52,23.07692307692308,37.41207837441203,42,37.595238095238095,6.855980026318053,36,2.5,52.968351646493275,47,54.23404255319149,64.0,20,64.0,0.4,549980,0.0,0.0,41,0,0,3,0,0.0,36,39,42,254.0,85.0,22,24,42,6898,1.582020491361618,39.44685858301818
11,42,0,0,0,10.000000000000002,20,10.0,24.381792681815767,66,21.28787878787879,38.442421971318076,30,45.8,6.399871485824568,83,4.903614457831325,52.7583557830641,36,51.02777777777778,64.0,20,64.0,0.3,538882,0.0,0.0,49,0,0,4,0,0.0,35,39,41,263.0,67.0,22,20,41,6503,1.7639928087592125,41.210851391777396
12,41,0,0,0,10.000000000000002,20,10.0,24.640232332258837,43,26.162790697674414,38.825585217913506,7,50.85714285714285,5.910351721150997,128,4.6875,52.37391669280165,19,46.31578947368421,64.0,20,64.0,0.3,524855,0.0,0.0,41,0,0,6,0,0.0,33,39,41,240.0,82.0,25,16,41,4441,1.9698067493736744,43.18065814115106
13,41,0,0,0,10.000000000000002,20,10.0,25.482420310424928,63,29.04761904761905,39.16064439683581,10,46.0,5.910666097857551,35,5.914285714285715,53.10235885590468,22,62.59090909090909,64.0,20,64.0,0.3,519630,0.0,0.0,38,0,0,9,0,0.0,37,46,29,364.0,41.0,30,11,29,5354,1.6785423438996077,44.85920048505068
14,29,0,0,0,10.000000000000002,20,10.0,25.836512059779047,31,29.225806451612907,40.34615537387863,16,54.625,5.793788358751174,53,4.9245283018867925,53.61887142883754,72,55.611111111111114,64.0,20,64.0,0.3,508643,0.0,0.0,42,0,0,7,0,0.0,29,36,29,236.0,38.0,19,10,29,7525,1.33714291267097,46.196343397721655
15,29,0,0,0,10.000000000000002,20,10.0,25.92719531989814,24,27.04166666666667,40.65169796768694,4,55.0,6.0994955120639025,70,7.857142857142858,53.308200929027436,22,48.86363636363637,64.0,20,64.0,0.3,502463,0.0,0.0,34,0,0,5,0,0.0,29,34,39,225.0,68.0,18,11,39,3974,2.6100083757191896,48.806351773440845
16,39,0,0,0,10.000000000000002,20,10.0,26.68749584553317,52,30.884615384615387,42.38097623354029,30,52.33333333333334,6.1951144481670815,12,9.583333333333334,52.92457112570426,23,47.8695652173913,64.0,20,64.0,0.3,498698,0.0,0.0,32,0,0,5,0,0.0,36,41,34,345.0,49.0,26,13,34,5872,1.5452888160943985,50.35164058953524
17,34,0,0,0,10.000000000000002,20,10.0,26.422842857749963,42,24.5,42.67324465197014,4,56.0,5.879554080074757,65,3.969230769230769,52.39735853500714,32,47.5625,64.0,20,64.0,0.34,490422,0.0,0.0,34,0,0,3,0,0.0,30,33,35,224.0,61.0,19,15,35,4513,1.3012294806540012,51.65287007018924
18,35,0,0,0,10.000000000000002,20,10.0,26.429201783155378,21,26.523809523809533,42.67324465197014,0,,5.6321996758971125,27,1.851851851851852,51.83056931781814,53,48.698113207547166,64.0,20,64.0,0.3,482722,0.0,0.0,30,0,0,4,0,0.0,33,37,34,253.0,55.0,21,14,34,4668,1.705044513568282,53.35791458375753
19,34,0,0,0,10.000000000000002,20,10.0,26.369130564770227,38,25.894736842105264,44.526257353276655,63,49.46031746031746,5.651125936172719,10,6.4,50.401918020483215,89,45.40449438202246,64.0,20,64.0,0.3,467593,0.0,0.0,36,0,0,5,0,0.0,31,36,34,284.0,59.0,20,14,34,9685,1.3943634480237959,54.75227803178132
20,34,0,0,0,10.000000000000002,20,10.0,26.47934669085227,26,27.76923076923077,47.367642761434496,114,52.54385964912281,5.341932395314513,26,1.0,49.20869926497729,81,43.90123456790123,64.0,20,64.0,0.3,443640,0.0,0.0,38,0,0,3,0,0.0,31,34,34,241.0,66.0,19,15,34,11774,1.2019605543464422,55.95423858612776
