index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,13.0,0,,21.0,0,,30.0,0,,45.0,0,,0.125,253098,0.0,0.0,6,0,0,29,0,0.0,350,379,128,0.0,0,0,0,128,200,8.429182151332498,8.429182151332498
1,128,0,0,0,10.0,20,10.0,13.0,0,,21.0,0,,23.706586826347305,122,21.385245901639344,45.0,0,,0.125,243549,0.0,0.0,28,0,0,1,0,0.0,141,142,8,1644.0,0,128,0,8,2809,2.654869651421905,11.084051802754402
2,8,0,0,0,10.0,20,10.0,13.0,0,,21.0,0,,23.14233724221593,97,22.2680412371134,45.0,0,,0.125,236678,0.0,0.0,23,0,0,0,0,0.0,21,21,8,116.0,0,8,0,8,2360,0.7121057529002428,11.796157555654645
3,8,0,0,0,10.0,20,10.0,13.0,0,,21.0,0,,22.181699433968586,76,19.36842105263158,45.0,0,,0.1125,231975,0.0,0.0,20,0,0,1,0,0.0,21,22,8,102.0,0,8,0,8,1672,0.6615827009081839,12.457740256562829
4,8,0,0,0,10.0,20,10.0,13.0,0,,21.0,0,,20.506019770393976,46,10.717391304347824,45.0,20,45.0,0.1125,228459,0.0,0.0,23,0,0,0,0,0.0,21,21,8,102.0,0,8,0,8,1593,0.7175230253487825,13.175263281911613
5,8,0,0,0,10.0,20,10.0,13.0,0,,21.0,0,,21.793452800151968,100,25.44,45.0,20,45.0,0.1,219689,0.0,0.0,25,0,0,0,0,0.0,21,21,8,96.0,0,8,0,8,3644,0.689104599878192,13.864367881789804
6,8,0,0,0,10.0,20,10.0,13.0,0,,21.0,0,,22.07912560948897,107,23.0,45.0,20,45.0,0.125,211728,0.0,0.0,28,0,0,0,0,0.0,20,20,8,106.0,0,8,0,8,3561,0.6648881677538157,14.52925604954362
7,8,0,0,0,10.0,20,10.0,13.0,0,,21.0,0,,21.591363444962568,48,17.458333333333332,45.00000000000001,20,45.0,0.125,208834,0.0,0.0,23,0,0,0,0,0.0,20,20,8,108.0,0,8,0,8,1938,0.6675930954515934,15.196849144995213
8,8,0,0,0,10.0,20,10.0,13.0,0,,21.0,0,,20.952133990065814,50,15.72,45.00000000000001,20,45.0,0.1,205703,0.0,0.0,22,0,0,0,0,0.0,21,21,8,104.0,0,8,0,8,1886,0.6104338672012091,15.807283012196422
9,8,0,0,0,10.000000000000002,20,10.0,13.0,0,,21.0,0,,20.265003654940873,34,11.911764705882351,45.00000000000001,20,45.0,0.125,203625,0.0,0.0,17,0,0,0,0,0.0,20,20,8,106.0,0,8,0,8,1505,0.6068850234150887,16.41416803561151
10,8,0,0,0,10.000000000000002,20,10.0,13.0,0,,21.0,0,,20.505331366794188,46,22.608695652173914,45.0,20,45.0,0.125,200856,0.0,0.0,22,0,0,0,0,0.0,21,21,8,100.0,0,8,0,8,2140,0.5817393437027931,16.995907379314307
11,8,0,0,0,10.000000000000002,20,10.0,13.0,0,,21.0,0,,20.84159555494821,49,23.612244897959183,45.00000000000001,20,45.0,0.125,197916,0.0,0.0,22,0,0,0,0,0.0,20,20,8,116.0,0,8,0,8,2257,0.5788992960005999,17.574806675314903
12,8,0,0,0,10.000000000000002,20,10.0,13.0,0,,21.0,0,,20.825027564471764,30,20.6,45.0,20,45.0,0.125,196153,0.0,0.0,17,0,0,0,0,0.0,22,22,8,109.0,0,8,0,8,1718,0.5147024486213923,18.0895091239363
13,8,0,0,0,10.000000000000002,20,10.0,13.0,0,,21.0,0,,20.820286602213578,23,20.73913043478261,45.00000000000001,20,45.0,0.125,194668,0.0,0.0,19,0,0,0,0,0.0,21,21,8,92.0,0,8,0,8,1577,0.4851130396127701,18.574622163549066
14,8,0,0,0,10.000000000000002,20,10.0,13.0,0,,21.0,0,,21.11094992624857,72,22.625,45.00000000000001,20,45.0,0.125,189939,0.0,0.0,24,0,0,0,0,0.0,20,20,8,98.0,0,8,0,8,2729,0.4623999558389187,19.037022119387984
15,8,0,0,0,10.000000000000002,20,10.0,13.0,0,,21.0,0,,21.029954711614387,53,20.41509433962264,45.0,20,45.0,0.125,186732,0.0,0.0,22,0,0,0,0,0.0,21,21,8,101.0,0,8,0,8,2182,0.4847808517515659,19.52180297113955
16,8,0,0,0,10.000000000000002,20,10.0,13.0,0,,21.0,0,,20.90707270825675,93,20.365591397849464,45.0,20,45.0,0.125,180110,0.0,0.0,27,0,0,0,0,0.0,21,21,8,117.0,0,8,0,8,2994,0.4503495190292597,19.972152490168806
17,8,0,0,0,10.000000000000002,20,10.0,13.0,0,,21.0,0,,20.697655914393092,57,19.035087719298247,45.0,20,45.0,0.125,176393,0.0,0.0,21,0,0,1,0,0.0,19,20,8,99.0,0,8,0,8,2185,0.6075264345854521,20.579678924754266
18,8,0,0,0,10.000000000000002,20,10.0,13.0,0,,21.0,0,,20.790892119532057,61,21.491803278688526,44.99999999999999,20,45.0,0.125,172414,0.0,0.0,22,0,0,1,0,0.0,19,20,8,93.0,0,8,0,8,2411,0.6235350184142591,21.203213943168517
