,balance,assets,bankrupt,agent_id,step
0,39156.0,70.0,False,00T23@0,0.0
1,35213.0,560.0,False,00T23@0,5.0
2,33448.0,1110.0000000000002,False,00T23@0,10.0
3,30727.0,1570.0000000000002,False,00T23@0,15.0
4,27773.0,2100.0000000000005,False,00T23@0,20.0
5,25972.0,2610.0000000000005,False,00T23@0,25.0
6,23719.0,3130.0000000000005,False,00T23@0,30.0
7,21192.0,3650.0,False,00T23@0,35.0
8,20341.0,4099.999999999999,False,00T23@0,40.0
9,19260.0,4520.0,False,00T23@0,45.0
10,18103.0,5060.0,False,00T23@0,50.0
11,17213.0,5630.000000000001,False,00T23@0,55.0
12,16441.0,6120.000000000001,False,00T23@0,60.0
13,15762.0,6590.0,False,00T23@0,65.0
14,14984.0,7100.0,False,00T23@0,70.0
15,14126.0,7660.0,False,00T23@0,75.0
16,13227.0,8140.0,False,00T23@0,80.0
17,12330.0,8650.0,False,00T23@0,85.0
18,11481.0,9070.0,False,00T23@0,90.0
19,10397.0,9540.0,False,00T23@0,95.0
20,9493.0,10060.0,False,00T23@0,100.0
21,8592.0,10600.0,False,00T23@0,105.0
22,7645.0,11110.0,False,00T23@0,110.0
23,6872.0,11570.0,False,00T23@0,115.0
24,6136.0,11990.0,False,00T23@0,120.0
25,5415.0,12420.000000000002,False,00T23@0,125.0
26,5087.0,12640.0,False,00T23@0,130.0
27,39096.0,130.0,False,01T23@0,0.0
28,36649.0,640.0,False,01T23@0,5.0
29,35343.0,1090.0000000000002,False,01T23@0,10.0
30,31994.0,1630.0000000000002,False,01T23@0,15.0
31,30109.0,2100.0000000000005,False,01T23@0,20.0
32,27352.0,2590.0000000000005,False,01T23@0,25.0
33,23586.0,3070.0000000000005,False,01T23@0,30.0
34,22674.0,3550.0,False,01T23@0,35.0
35,21412.0,4099.999999999999,False,01T23@0,40.0
36,20110.0,4680.0,False,01T23@0,45.0
37,19223.0,5140.0,False,01T23@0,50.0
38,18125.0,5570.000000000001,False,01T23@0,55.0
39,17395.0,6080.000000000001,False,01T23@0,60.0
40,16591.0,6610.0,False,01T23@0,65.0
41,15817.0,7100.0,False,01T23@0,70.0
42,15115.0,7540.0,False,01T23@0,75.0
43,14145.0,8060.0,False,01T23@0,80.0
44,13507.0,8550.0,False,01T23@0,85.0
45,12374.0,9130.0,False,01T23@0,90.0
46,11680.0,9660.0,False,01T23@0,95.0
47,10984.0,10140.0,False,01T23@0,100.0
48,10126.0,10600.0,False,01T23@0,105.0
49,9154.0,11090.0,False,01T23@0,110.0
50,7767.0,11630.0,False,01T23@0,115.0
51,6877.0,12210.0,False,01T23@0,120.0
52,5961.0,12780.000000000002,False,01T23@0,125.0
53,5709.0,12960.0,False,01T23@0,130.0
54,58839.0,0.0,False,02T41@1,0.0
55,58726.0,260.21622825655817,False,02T41@1,5.0
56,59013.0,365.12921519612803,False,02T41@1,10.0
57,59261.0,499.1483362547111,False,02T41@1,15.0
58,59425.0,545.7312639304597,False,02T41@1,20.0
59,59650.0,666.6875074755377,False,02T41@1,25.0
60,59907.0,781.737972093767,False,02T41@1,30.0
61,60080.0,875.5654978729551,False,02T41@1,35.0
62,60248.0,1030.358338566748,False,02T41@1,40.0
63,60507.0,1077.9576424867391,False,02T41@1,45.0
64,60626.0,1261.7517466447528,False,02T41@1,50.0
65,60872.0,1291.1088423439571,False,02T41@1,55.0
66,60953.0,1372.144363742513,False,02T41@1,60.0
67,61238.0,1452.5450209245214,False,02T41@1,65.0
68,61563.0,1412.2775221194327,False,02T41@1,70.0
69,61630.0,1632.5234449138588,False,02T41@1,75.0
70,61909.0,1698.3051954409937,False,02T41@1,80.0
71,62063.0,1707.4081862335986,False,02T41@1,85.0
72,62381.0,1819.8786355201928,False,02T41@1,90.0
73,62475.0,1793.0879932677865,False,02T41@1,95.0
74,62683.0,1890.194362923627,False,02T41@1,100.0
75,62850.0,1825.6879614772056,False,02T41@1,105.0
76,63114.0,1800.4374888321493,False,02T41@1,110.0
77,63234.0,2184.1698601296694,False,02T41@1,115.0
78,63524.0,2144.3859807569975,False,02T41@1,120.0
79,63644.0,2474.602416637978,False,02T41@1,125.0
80,64080.0,2335.653448663934,False,02T41@1,130.0
81,58839.0,0.0,False,03T35@1,0.0
82,56346.0,659.214444916614,False,03T35@1,5.0
83,55020.0,750.9261218184519,False,03T35@1,10.0
84,52681.0,1163.6395588937955,False,03T35@1,15.0
85,50713.0,1380.7000977440632,False,03T35@1,20.0
