index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,21.0,0,,30.0,0,,39.0,0,,45.0,0,,0.0,256446,0.0,0.0,7,0,0,13,0,0.0,218,231,74,0.0,0.0,0,0,74,200,0.16700288653373718,0.16700288653373718
1,74,0,0,0,10.0,20,10.0,21.0,0,,30.0,0,,39.0,0,,45.0,0,,0.0,256246,0.0,0.0,8,0,0,2,0,0.0,30,32,49,298.0,265.0,16,58,49,200,5.9136997647583485,6.080702651292086
2,49,0,0,0,10.0,20,10.0,21.0,0,,28.181818181818183,10,20.0,40.509433962264154,8,49.0,45.0,0,,0.225,255275,0.0,0.0,12,0,0,0,0,0.0,18,18,53,72.0,135.0,4,45,53,792,3.3984492365270853,9.479151887819173
3,53,0,0,0,10.0,20,10.0,21.0,0,,28.181818181818183,0,,42.517587939698494,12,50.5,45.0,0,,0.125,254981,0.0,0.0,11,0,0,0,0,0.0,20,20,54,72.0,147.0,4,49,54,806,3.770000690594316,13.249152578413485
4,54,0,0,0,10.0,20,10.0,21.0,0,,28.181818181818183,0,,43.97489730716568,12,50.5,45.0,20,45.0,0.125,254495,0.0,0.0,16,0,0,0,0,0.0,19,19,56,72.0,150.0,4,50,56,1706,4.088322876021266,17.337475454434752
5,56,0,0,0,10.0,20,10.0,21.0,0,,28.181818181818183,0,,45.07529828407606,12,50.5,45.0,20,45.0,0.125,253847,0.0,0.0,19,0,0,0,0,0.0,19,19,58,72.0,156.0,4,52,58,1706,5.595097318291664,22.932572772726413
6,58,0,0,0,10.0,20,10.0,21.0,0,,28.181818181818183,0,,46.559472422361964,16,52.5,45.0,20,45.0,0.125,252814,0.0,0.0,20,0,0,0,0,0.0,18,18,59,72.0,162.0,4,54,59,1940,4.967113647609949,27.89968642033637
7,59,0,0,0,10.0,20,10.0,21.0,0,,28.181818181818183,0,,47.891472266398424,18,53.22222222222222,45.00000000000001,20,45.0,0.125,251975,0.0,0.0,22,0,0,0,0,0.0,17,17,49,72.0,165.0,4,55,49,2058,4.321727592498064,32.22141401283443
8,49,0,0,0,10.0,20,10.0,21.0,0,,28.181818181818183,0,,48.454635937515604,14,51.714285714285715,45.00000000000001,20,45.0,0.125,251068,0.0,0.0,18,0,0,0,0,0.0,17,17,46,72.0,135.0,4,45,46,1824,4.3997435700148335,36.621157582849264
9,46,0,0,0,10.000000000000002,20,10.0,21.0,0,,28.181818181818183,0,,48.91485238028561,16,51.375,45.00000000000001,16,45.0,0.125,250099,0.0,0.0,18,0,0,0,0,0.0,20,20,45,72.0,126.0,4,42,45,1742,3.856031438335776,40.47718902118504
