index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,trading_price_5,sold_quantity_5,unit_price_5,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,21.0,0,,33.0,0,,45.0,0,,60.0,0,,77.0,0,,0.1,545592,0.0,0.0,5,0,0,20,0,0.0,218,238,104,0.0,0.0,0,0,104,200,7.143124349415302,7.143124349415302
1,104,0,0,0,10.0,20,10.0,19.33333333333333,9,11.0,33.0,0,,45.0,0,,44.349206349206355,18,5.222222222222221,77.0,0,,0.18,543760,0.0,0.0,21,0,0,3,0,0.0,103,106,57,1386.0,28.0,97,7,57,393,4.3704516515135765,11.51357600092888
2,57,0,0,0,10.0,20,10.0,20.98349834983498,12,27.66666666666667,33.0,0,,38.6031746031746,18,22.61111111111111,31.164277839029765,34,9.176470588235292,77.0,0,,0.18000000000000002,539296,0.0,0.0,18,0,0,4,0,0.0,43,47,39,455.0,62.0,38,19,39,1251,1.8732740581035612,13.38685005903244
3,39,0,0,0,10.0,20,10.0,20.076643541460193,6,11.833333333333336,33.0,0,,30.149949341438703,42,18.738095238095237,25.090473230933146,31,9.096774193548391,77.0,0,,0.16,532459,0.0,0.0,18,0,0,3,0,0.0,28,31,40,247.0,84.0,21,18,40,1340,1.6628103759139776,15.049660434946418
4,40,0,0,0,10.0,20,10.0,21.145744968865632,12,26.0,37.60377358490566,8,63.5,30.243057824240452,3,33.0,20.42566520579648,49,10.775510204081634,77.0,0,,0.21,526881,0.0,0.0,21,0,0,5,0,0.0,26,31,35,321.0,117.0,21,19,35,1647,1.354156652465463,16.40381708741188
5,35,0,0,0,10.0,20,10.0,21.65984176040868,14,23.857142857142854,42.65829145728642,12,62.75,25.20913606894916,48,16.541666666666668,17.218706952655914,32,3.65625,77.0,20,77.0,0.27,519964,0.0,0.0,32,0,0,2,0,0.0,28,30,28,282.0,45.0,20,15,28,3738,1.3477598614990711,17.751576948910948
6,28,0,0,0,10.0,20,10.0,23.693337679399576,20,30.45,45.97567864428055,10,63.8,25.454243500079876,7,29.57142857142857,14.632567519986349,45,5.977777777777778,77.0,20,77.0,0.35,514261,0.0,0.0,28,0,0,0,0,0.0,23,23,27,188.0,45.0,13,15,27,3463,1.0649689678102732,18.81654591672123
7,27,0,0,0,10.0,20,10.0,23.73392079346421,72,23.777777777777782,45.97567864428055,0,,25.646323284181413,10,27.8,12.145961738683164,53,3.8867924528301887,77.0,20,77.0,0.31,506145,0.0,0.0,25,0,0,1,0,0.0,23,24,25,206.0,39.0,14,13,25,3936,1.0566983297467232,19.87324424646795
8,25,0,0,0,10.0,20,10.0,23.44990576301811,74,22.932432432432428,50.312537973292656,20,62.75,26.02769248027107,3,40.0,11.392819137796938,49,8.224489795918366,77.0,17,77.0,0.33,498463,0.0,0.0,28,0,0,0,0,0.0,20,20,31,153.0,83.0,11,14,31,4984,1.3108398709446192,21.184084117412567
9,31,0,0,0,10.000000000000002,20,10.0,23.77629750737082,82,24.52439024390244,52.59000155335179,16,62.5,25.92249727414889,4,23.25,10.569522727647714,51,6.862745098039218,77.0,17,77.0,0.29000000000000004,490138,0.0,0.0,29,0,0,0,0,0.0,25,25,32,226.0,71.0,15,16,32,4963,1.1743632648140192,22.358447382226586
10,32,0,0,0,10.000000000000002,20,10.0,23.70138154097007,73,23.45205479452055,54.82017461796015,27,61.185185185185176,25.11802283016269,4,6.0,10.516815628392315,78,10.346153846153848,77.0,15,77.0,0.33,476989,0.0,0.0,31,0,0,1,0,0.0,26,27,31,226.0,83.0,17,15,31,5550,1.283508837223053,23.64195621944964
11,31,0,0,0,10.000000000000002,20,10.0,22.810133738221932,82,19.719512195121947,54.82017461796015,0,,24.476940985248174,15,20.666666666666668,10.039240680880104,53,7.358490566037735,76.99999999999999,10,77.0,0.34,467897,0.0,0.0,27,0,0,2,0,0.0,22,24,29,212.0,66.0,15,16,29,3287,1.8107199855148792,25.45267620496452
12,29,0,0,0,10.000000000000002,20,10.0,23.003469791069154,73,23.876712328767123,56.6822713574917,39,61.153846153846146,22.892743988406693,14,12.285714285714285,9.800738143161256,49,8.265306122448978,76.99999999999997,16,77.0,0.32,459824,0.0,0.0,28,0,0,2,0,0.0,24,26,25,214.0,40.0,16,13,25,6137,0.9815376661717892,26.434213871136308
13,25,0,0,0,10.000000000000002,20,10.0,23.766621103261823,54,28.88888888888889,57.052586835149185,15,60.0,22.344735997298564,12,17.916666666666668,9.562005261689297,13,3.5384615384615383,76.99999999999999,14,77.0,0.33,456421,0.0,0.0,20,0,0,2,0,0.0,21,23,25,165.0,43.0,13,12,25,3999,0.7956113722175359,27.229825243353844
14,25,0,0,0,10.000000000000002,20,10.0,23.86160007157269,26,25.23076923076923,56.84379879680714,56,56.39285714285714,21.48107198800119,16,16.1875,9.207253308198249,38,6.342105263157895,76.99999999999999,14,77.0,0.32,450839,0.0,0.0,27,0,0,1,0,0.0,22,23,22,173.0,36.0,13,12,22,5592,1.0206736121326685,28.250498855486512
15,22,0,0,0,10.000000000000002,20,10.0,24.298380712536463,35,28.8,56.95736111004892,2,66.0,21.242566165492857,2,9.0,8.758386070539002,40,5.275,76.99999999999999,15,77.0,0.33,446085,0.0,0.0,24,0,0,1,0,0.0,20,21,18,163.0,27.0,13,9,18,2724,0.7137593645602465,28.964258220046762
