index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,18.0,0,,25.0,0,,31.0,0,,45.0,0,,0.0,281342,0.0,0.0,8,0,0,73,0,0.0,622,695,84,0.0,0.0,0,0,84,200,6.601385783404112,6.601385783404112
1,84,0,0,0,10.0,20,10.0,18.0,0,,25.0,0,,22.047619047619047,60,15.333333333333336,45.0,0,,0.125,277794,0.0,0.0,18,0,0,2,0,0.0,100,102,72,1458.0,54.0,81,3,72,1120,7.9788700360804805,14.580255819484591
2,72,0,0,0,10.0,20,10.0,18.0,0,,22.92727272727273,10,13.6,19.996721311475405,58,16.655172413793107,45.0,0,,0.125,274098,0.0,0.0,21,0,0,11,0,0.0,79,90,22,1224.0,72.0,68,4,22,1302,2.5031674783676863,17.083423297852278
3,22,0,0,0,10.0,20,10.0,18.0,0,,18.817543859649124,36,13.166666666666664,18.168526989935955,136,16.323529411764707,45.0,0,,0.125,260811,0.0,0.0,29,0,0,5,0,0.0,33,38,20,324.0,72.0,18,4,20,2894,1.4358635246753693,18.51928682252765
4,20,0,0,0,10.0,20,10.0,18.0,0,,16.943310837633984,49,14.0,17.59950788056128,130,16.523076923076925,45.0,20,45.0,0.125,248369,0.0,0.0,40,0,0,5,0,0.0,30,35,20,288.0,72.0,16,4,20,3934,1.2168216463178396,19.73610846884549
5,20,0,0,0,10.0,20,10.0,18.0,0,,15.762786501649234,64,13.671875,17.22576600200083,64,15.25,45.0,20,45.0,0.125,242304,0.0,0.0,32,0,0,0,0,0.0,37,37,22,270.0,90.0,15,5,22,2951,1.2349591441452503,20.971067612990733
6,22,0,0,0,10.0,20,10.0,18.0,0,,15.62064226656568,14,14.0,16.96882449489909,95,15.989473684210527,45.0,19,45.0,0.125,235198,0.0,0.0,29,0,0,1,0,0.0,38,39,20,306.0,90.0,17,5,20,2770,1.0607516542077065,22.031819267198443
7,20,0,0,0,10.0,20,10.0,18.0,0,,14.874002062054277,82,13.451219512195122,16.867306530316778,47,15.978723404255321,45.00000000000001,13,45.0,0.125,228902,0.0,0.0,32,0,0,2,0,0.0,32,34,18,270.0,90.0,15,5,18,2639,0.8169252742081881,22.848744541406628
8,18,0,0,0,10.0,20,10.0,18.0,0,,14.573916388172258,25,12.0,16.776073895240106,82,16.317073170731707,45.0,18,45.0,0.125,222538,0.0,0.0,33,0,0,4,0,0.0,31,35,18,234.0,90.0,13,5,18,2648,0.7730000279843807,23.621744569391012
9,18,0,0,0,10.000000000000002,20,10.0,18.0,0,,14.566646184219325,1,13.0,16.527957349274335,105,15.476190476190474,45.0,14,45.0,0.125,214684,0.0,0.0,34,0,0,3,0,0.0,31,34,18,234.0,90.0,13,5,18,2468,0.7470116764307022,24.368756245821714
