index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,19.0,0,,28.0,0,,37.0,0,,0.3333333333333333,290790,0.0,0.0,6,0,0,261,0,0.0,373,634,147,0.0,0.0,0,0,147,200,19.257082438096408,19.257082438096408
1,147,0,0,0,10.0,20,10.0,18.80434782608696,1,10.0,20.35,55,14.090909090909092,37.0,0,,0.35000000000000003,286856,0.0,0.0,16,0,0,15,0,0.0,80,95,42,1492.0,237.0,83,64,42,985,8.049581874161959,27.306664312258363
2,42,0,0,0,10.0,20,10.0,18.80434782608696,0,,19.138392857142858,22,14.181818181818182,37.0,0,,0.3333333333333333,285662,0.0,0.0,10,0,0,5,0,0.0,16,21,14,146.0,111.0,9,33,14,512,1.7984407786279917,29.105105090886354
3,14,0,0,0,10.0,20,10.0,18.80434782608696,0,,18.905898876404496,6,15.0,37.0,11,37.0,0.3333333333333333,285119,0.0,0.0,9,0,0,5,0,0.0,15,20,12,160.0,15.0,9,5,12,697,1.8085288386791945,30.91363392956555
4,12,0,0,0,10.0,20,10.0,18.596698113207548,1,10.0,18.905898876404496,0,,37.00000000000001,9,37.0,0.35000000000000003,284812,0.0,0.0,10,0,0,5,0,0.0,13,18,14,108.0,18.0,6,6,14,543,2.199310140684247,33.1129440702498
5,14,0,0,0,10.0,20,10.0,21.838620013080448,23,27.217391304347824,18.513633909287254,15,16.0,37.00000000000001,10,37.0,0.5,283972,0.0,0.0,13,0,0,5,0,0.0,16,21,13,146.0,15.0,9,5,13,1436,2.7990239653736357,35.91196803562343
6,13,0,0,0,10.0,20,10.0,22.86483253588517,11,28.0,19.421419351319898,10,28.5,37.0,11,37.0,0.35000000000000003,283450,0.0,0.0,12,0,0,6,0,0.0,14,20,13,129.0,15.0,8,5,13,1200,1.847508491948247,37.75947652757168
7,13,0,0,0,10.0,20,10.0,22.311952661850015,22,20.818181818181817,20.661692686501254,26,25.384615384615387,37.0,13,37.0,0.3333333333333333,282350,0.0,0.0,15,0,0,5,0,0.0,15,20,13,144.0,15.0,8,5,13,1799,2.0663079190999265,39.82578444667161
8,13,0,0,0,10.0,20,10.0,24.10314674949522,36,27.75,20.810863853601727,20,21.65,37.0,8,37.0,0.3333333333333333,280938,0.0,0.0,14,0,0,5,0,0.0,15,20,14,129.0,15.0,8,5,14,1928,1.8236152529716487,41.64939969964325
9,14,0,0,0,10.000000000000002,20,10.0,25.27031144294101,34,28.64705882352941,21.298243267639037,13,25.76923076923077,37.0,10,37.0,0.65,279471,0.0,0.0,14,0,0,4,0,0.0,15,19,14,126.0,21.0,7,7,14,1879,1.7694977689534426,43.418897468596704
10,14,0,0,0,10.000000000000002,20,10.0,25.27031144294101,0,,22.092475195857226,5,41.0,37.0,12,37.0,0.5166666666666667,279089,0.0,0.0,11,0,0,4,0,0.0,15,19,15,126.0,21.0,7,7,15,849,1.936742490157485,45.355639958754175
11,15,0,0,0,10.000000000000002,20,10.0,26.044568065987875,62,27.532258064516128,22.078424121451306,20,22.0,37.0,12,37.0,0.6666666666666666,277576,0.0,0.0,16,0,0,6,0,0.0,13,19,13,126.0,24.0,7,8,13,2791,1.9506723079830408,47.30631226673722
