index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,18.0,0,,23.0,0,,32.0,0,,0.15,247822,0.0,0.0,11,0,0,52,0,0.0,696,748,190,0.0,0.0,0,0,190,200,5.634858395904303,5.634858395904303
1,190,0,0,0,10.0,20,10.0,14.35064935064935,32,9.21875,21.204081632653057,4,1.0,32.0,0,,0.3,246817,0.0,0.0,16,0,0,13,0,0.0,38,51,30,525.0,495.0,30,160,30,499,10.434642981737852,16.069501377642155
2,30,0,0,0,10.0,20,10.0,13.534583821805393,16,10.0,19.523908523908524,4,1.0,32.0,0,,0.3333333333333333,246329,0.0,0.0,12,0,0,3,0,0.0,30,33,32,186.0,54.0,12,18,32,364,6.96069335564971,23.030194733291864
3,32,0,0,0,10.0,20,10.0,13.201014509850182,8,10.0,19.523908523908524,0,,32.0,20,32.0,0.31666666666666665,245704,0.0,0.0,22,0,0,2,0,0.0,27,29,33,129.0,72.0,8,24,33,920,6.19189422018826,29.222088953480124
4,33,0,0,0,10.0,20,10.0,15.419858494143654,16,26.0,19.523908523908524,0,,32.0,20,32.0,0.3333333333333333,245261,0.0,0.0,23,0,0,2,0,0.0,24,26,35,129.0,75.0,8,25,35,1256,7.217143008485436,36.43923196196556
5,35,0,0,0,10.0,20,10.0,15.978555549132553,19,18.42105263157895,17.957073377035318,4,1.0,32.0,20,32.0,0.3333333333333333,244604,0.0,0.0,23,0,0,3,0,0.0,29,32,36,168.0,71.0,11,24,36,1194,6.7314532957971105,43.17068525776267
6,36,0,0,0,10.0,20,10.0,18.567713755818893,32,26.0,16.85629239928008,8,11.0,32.0,20,32.0,0.3333333333333333,243584,0.0,0.0,27,0,0,2,0,0.0,30,32,37,168.0,74.0,11,25,37,1760,7.299557246267796,50.470242504030466
7,37,0,0,0,10.0,20,10.0,19.973381883386427,26,26.0,19.78867572163856,21,26.142857142857146,32.0,20,32.0,0.3333333333333333,242614,0.0,0.0,25,0,0,4,0,0.0,32,36,37,240.0,63.0,15,22,37,2065,6.901776568964124,57.3720190729946
8,37,0,0,0,10.0,20,10.0,21.331710363771613,36,26.0,21.58208302157517,8,35.0,32.0,20,32.0,0.3333333333333333,241472,0.0,0.0,22,0,0,3,0,0.0,31,34,37,168.0,77.0,11,26,37,2056,6.939548632130027,64.31156770512462
9,37,0,0,0,10.000000000000002,20,10.0,22.970569393739442,54,27.33333333333333,23.116065026064412,20,27.8,32.0,20,32.0,0.3333333333333333,239401,0.0,0.0,24,0,0,5,0,0.0,30,35,36,207.0,68.0,14,23,36,2872,7.789494417607784,72.10106212273242
10,36,0,0,0,10.000000000000002,20,10.0,23.164035274600874,101,23.504950495049506,24.19152514625425,8,34.0,32.0,20,32.0,0.3333333333333333,235909,0.0,0.0,26,0,0,2,0,0.0,28,30,33,165.0,76.0,10,26,33,3486,7.690420739352702,79.79148286208509
11,33,0,0,0,10.000000000000002,20,10.0,23.740086602361952,64,26.0,25.311957524241066,30,28.03333333333333,32.0,20,32.0,0.3333333333333333,233182,0.0,0.0,31,0,0,3,0,0.0,30,33,35,176.0,69.0,12,21,35,3345,7.277183420956135,87.06866628304122
12,35,0,0,0,10.000000000000002,20,10.0,24.00622958346744,85,24.894117647058824,25.04667083728848,12,23.0,32.0,20,32.0,0.3333333333333333,229383,0.0,0.0,30,0,0,2,0,0.0,32,34,40,189.0,64.0,13,22,40,3232,8.421498134732246,95.49016441777347
13,40,0,0,0,10.000000000000002,20,10.0,24.55610009431965,82,26.78048780487805,24.31621640437706,34,22.294117647058826,32.0,20,32.0,0.3333333333333333,226005,0.0,0.0,32,0,0,7,0,0.0,30,37,35,240.0,74.0,15,25,35,3794,8.572501992806794,104.06266641058028
14,35,0,0,0,10.000000000000002,20,10.0,24.71793264717932,47,26.0,25.174302451341518,29,28.58620689655172,32.0,20,32.0,0.3333333333333333,223762,0.0,0.0,26,0,0,2,0,0.0,30,32,36,168.0,72.0,11,24,36,2891,8.04915539175272,112.111821802333
15,36,0,0,0,10.000000000000002,20,10.0,25.079522884619397,57,27.47368421052632,24.920878552981357,39,24.07692307692308,32.0,20,32.0,0.3333333333333333,220544,0.0,0.0,31,0,0,2,0,0.0,30,32,35,186.0,71.0,12,24,35,3345,9.102186292409897,121.21400809474291
16,35,0,0,0,10.000000000000002,20,10.0,25.23163138279867,80,25.975,24.920878552981357,0,,32.0,20,32.0,0.3333333333333333,217260,0.0,0.0,28,0,0,1,0,0.0,27,28,35,147.0,77.0,9,26,35,2918,8.909992987290027,130.12400108203292
17,35,0,0,0,10.000000000000002,20,10.0,24.71027126838688,145,23.186206896551727,25.833227617285328,16,34.5,32.0,20,32.0,0.3333333333333333,211280,0.0,0.0,30,0,0,2,0,0.0,30,32,37,173.0,77.0,11,24,37,4754,7.9823627322912225,138.10636381432414
18,37,0,0,0,10.000000000000002,20,10.0,24.87953782392481,47,26.723404255319146,26.710475742742773,16,35.0,32.0,20,32.0,0.3333333333333333,209562,0.0,0.0,25,0,0,0,0,0.0,32,32,41,165.0,80.0,10,27,41,2656,8.814325664192436,146.9206894785166
19,41,0,0,0,10.000000000000002,20,10.0,25.00747721946005,85,25.764705882352942,25.823837105785213,9,11.0,32.0,20,32.0,0.3333333333333333,205996,0.0,0.0,27,0,0,4,0,0.0,33,37,37,212.0,86.0,14,27,37,3129,8.528622763231398,155.44931224174798
20,37,0,0,0,10.000000000000002,20,10.0,25.201454439108748,91,26.32967032967033,25.823837105785213,0,,32.0,20,32.0,0.3333333333333333,201377,0.0,0.0,27,0,0,2,0,0.0,28,30,37,165.0,80.0,10,27,37,3236,6.946633609011768,162.39594585075974
21,37,0,0,0,10.000000000000002,20,10.0,24.828468464813326,92,22.56521739130435,27.09067995200058,24,34.666666666666664,32.0,20,32.0,0.3333333333333333,198416,0.0,0.0,29,0,0,3,0,0.0,31,34,35,219.0,71.0,13,24,35,3748,6.907075604423881,169.30302145518363
22,35,0,0,0,10.000000000000002,20,10.0,24.67097654721639,39,22.30769230769231,26.35603278056468,19,20.526315789473685,32.0,20,32.0,0.3333333333333333,197012,0.0,0.0,26,0,0,2,0,0.0,27,29,37,183.0,71.0,11,24,37,2100,7.743685699999332,177.04670715518296
23,37,0,0,0,10.000000000000002,20,10.0,25.093536039692587,92,27.67391304347826,27.76627950191544,32,34.5,32.0,20,32.0,0.3333333333333333,191461,0.0,0.0,32,0,0,1,0,0.0,31,32,38,183.0,77.0,11,26,38,4490,7.728811366483568,184.77551852166653
24,38,0,0,0,10.000000000000002,20,10.0,25.077736700576693,81,24.962962962962962,28.23812333827071,40,30.2,32.0,20,32.0,0.3333333333333333,186895,0.0,0.0,34,0,0,0,0,0.0,30,30,37,162.0,87.0,9,29,37,4070,8.217397166416049,192.99291568808258
25,37,0,0,0,10.000000000000002,20,10.0,24.984054020115646,35,23.37142857142857,25.08318187998957,70,16.714285714285715,32.0,20,32.0,0.3333333333333333,182388,0.0,0.0,34,0,0,1,0,0.0,30,31,38,165.0,81.0,10,27,38,2828,7.705906044691801,200.6988217327744
26,38,0,0,0,10.000000000000002,20,10.0,24.899885642193365,87,24.344827586206893,24.91420326902465,13,21.923076923076927,32.0,20,32.0,0.3333333333333333,178514,0.0,0.0,31,0,0,1,0,0.0,29,30,40,135.0,85.0,10,28,40,3243,7.69648033939302,208.3953020721674
27,40,0,0,0,10.000000000000002,10,10.0,24.675351523345604,60,22.45,23.73350117487325,55,19.03636363636364,32.0,20,32.0,0.31666666666666665,174654,0.0,0.0,27,0,0,3,0,0.0,28,31,35,135.0,90.0,10,30,35,3134,7.252545353025197,215.6478474251926
28,35,0,0,0,10.000000000000002,13,10.0,24.79100241387021,149,25.24832214765101,22.063198395959915,57,14.842105263157894,32.0,20,32.0,0.16666666666666666,155793,0.0,0.0,31,0,0,1,4,19.21302655677656,30,31,37,117.0,80.0,9,26,37,4062,7.603719159960747,223.2515665851533
29,37,0,0,1,10.000000000000002,10,10.0,24.8572284401035,14,28.0,22.063198395959915,0,,32.0,20,32.0,0.16666666666666666,164134,0.0,0.125,26,0,0,0,2,423.4484126984127,30,30,34,129.0,85.0,8,29,34,1888,8.206854464486241,231.45842104963958
30,34,0,0,0,10.000000000000002,10,10.0,24.8572284401035,0,,21.684474775904274,5,1.0,32.0,20,32.0,0.16666666666666666,163445,0.0,0.125,22,0,0,0,2,448.6211560044892,21,21,30,99.0,78.0,8,26,30,1621,7.237039506435393,238.69546055607498
31,30,0,0,0,10.000000000000002,9,10.0,24.8572284401035,0,,21.684474775904274,0,,32.0,20,32.0,0.16666666666666666,162794,0.0,0.125,20,0,0,0,4,272.8077989718614,22,22,24,60.0,75.0,5,25,24,1490,4.27124709635973,242.96670765243468
32,24,0,0,0,10.0,12,10.0,24.8572284401035,0,,21.684474775904274,0,,32.0,20,32.0,0.16666666666666666,162436,0.0,0.125,21,0,0,0,1,0.3333333333333333,20,20,24,57.0,60.0,4,20,24,1736,6.724957501515746,249.69166515395042
33,24,0,0,0,10.0,12,10.0,24.8572284401035,0,,21.684474775904274,0,,32.0,20,32.0,0.16666666666666666,162068,0.0,0.125,23,0,0,0,5,1227.1018281101615,18,18,21,72.0,60.0,4,20,21,1437,6.675764381885529,256.367429535836
34,21,0,0,0,10.0,9,10.0,24.8572284401035,0,,21.359085071003822,4,1.0,32.0,20,32.0,0.16666666666666666,161618,0.0,0.125,18,0,0,0,1,746.8837448559669,18,18,19,78.0,45.0,6,15,19,1006,6.825191620737313,263.1926211565733
