index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,19.0,0,,31.0,0,,41.0,0,,0.16666666666666666,227104,0.0,0.0,14,0,0,123,0,0.0,516,639,40,0.0,0.0,0,0,40,200,2.5080725830048323,2.5080725830048323
1,40,0,0,0,10.0,20,10.0,18.4375,3,10.0,32.224489795918366,4,46.0,41.0,0,,0.2833333333333334,226684,0.0,0.0,16,0,0,18,0,0.0,36,54,19,558.0,72.0,31,9,19,414,2.4125527478754516,4.920625330880284
2,19,0,0,0,10.0,20,10.0,17.562240663900415,5,10.0,33.37006237006237,4,46.0,41.0,0,,0.31666666666666665,226324,0.0,0.0,15,0,0,2,0,0.0,34,36,18,120.0,23.0,10,9,18,434,1.1516832318156958,6.07230856269598
3,18,0,0,0,10.0,20,10.0,18.848862405200435,12,23.5,34.43835906111229,4,46.0,41.0,18,41.0,0.4,226110,0.0,0.0,28,0,0,5,0,0.0,31,36,20,174.0,15.0,13,5,20,1404,1.0133617557585242,7.085670318454504
4,20,0,0,0,10.0,20,10.0,18.848862405200435,0,,36.267696445877256,8,46.0,41.0,17,41.0,0.3333333333333333,225904,0.0,0.0,27,0,0,6,0,0.0,24,30,18,87.0,33.0,9,11,18,1265,0.8523995820432901,7.938069900497794
5,18,0,0,0,10.0,20,10.0,18.67481609692773,1,10.0,37.054067375148726,4,46.0,41.0,14,41.0,0.25,225947,0.0,0.0,22,0,0,2,0,0.0,29,31,25,45.0,39.0,5,13,25,968,0.7589241750538349,8.696994075551629
6,25,0,0,0,10.0,20,10.0,18.489289487529348,1,10.0,36.59189329858515,1,16.0,41.0,11,41.0,0.20000000000000004,225806,0.0,0.0,21,0,0,7,0,0.0,25,32,28,105.0,63.0,9,16,28,677,0.7899963669478893,9.486990442499517
7,28,0,0,0,10.0,20,10.0,18.558615541352147,27,18.666666666666668,35.47172747279778,38,34.263157894736835,41.0,9,41.0,0.6666666666666666,222738,0.0,0.0,23,0,0,10,0,0.0,21,31,32,78.0,96.0,6,22,32,2375,1.1407400183379652,10.627730460837485
8,32,0,0,0,10.0,20,10.0,18.688767509194168,26,19.0,36.53654628775349,8,46.0,40.99999999999999,11,41.0,0.5666666666666667,222391,0.0,0.0,22,0,0,5,0,0.0,26,31,28,157.0,93.0,11,21,28,1513,1.4564443677663803,12.084174828603865
9,28,0,0,0,10.000000000000002,20,10.0,18.23303657415532,5,11.0,36.53654628775349,0,,40.99999999999999,9,41.0,0.5,222445,0.0,0.0,20,0,0,14,0,0.0,20,34,20,144.0,88.0,12,16,20,624,1.1185426097363234,13.202717438340187
10,20,0,0,0,10.000000000000002,20,10.0,19.47718046941517,20,24.2,37.093193178435385,4,47.0,40.99999999999999,10,41.0,0.43333333333333335,222491,0.0,0.0,24,0,0,11,0,0.0,20,31,9,129.0,37.0,8,12,9,1282,1.3398550804704428,14.54257251881063
11,9,0,0,0,10.000000000000002,20,10.0,19.568061173372808,39,19.76923076923077,37.93348148485697,28,39.964285714285715,40.99999999999999,11,41.0,0.5666666666666667,221643,0.0,0.0,22,0,0,6,0,0.0,20,26,9,78.0,8.0,6,3,9,2541,0.8451287522912025,15.387701271101832
12,9,0,0,0,10.000000000000002,20,10.0,19.288336278207048,47,18.617021276595747,36.9705656261241,71,35.802816901408455,40.99999999999999,10,41.0,0.6666666666666666,216036,0.0,0.0,26,0,0,8,0,0.0,24,32,9,114.0,3.0,8,1,9,4027,0.5667172763496637,15.954418547451494
13,9,0,0,0,10.000000000000002,20,10.0,19.142341713231247,7,16.142857142857142,36.69784218021369,18,34.55555555555556,40.99999999999999,10,41.0,0.6666666666666666,215983,0.0,0.0,21,0,0,11,0,0.0,17,28,14,78.0,29.0,6,3,14,1345,1.3542529959231615,17.308671543374658
14,14,0,0,0,10.000000000000002,20,10.0,19.142341713231247,0,,36.01649201997633,45,33.84444444444444,40.99999999999999,10,41.0,0.6666666666666666,214898,0.0,0.0,20,0,0,10,0,0.0,23,33,14,132.0,30.0,9,5,14,2133,0.8626202233135699,18.171291766688228
15,14,0,0,0,10.000000000000002,20,10.0,18.799133310300714,17,16.058823529411768,36.26955621436914,4,47.0,40.99999999999999,10,41.0,0.6666666666666666,214662,0.0,0.0,20,0,0,10,0,0.0,22,32,13,132.0,30.0,9,5,13,1071,0.7320246808230877,18.903316447511315
16,13,0,0,0,10.000000000000002,20,10.0,18.799133310300714,0,,36.26955621436914,0,,41.0,10,41.0,0.5333333333333333,214872,0.0,0.0,17,0,0,7,0,0.0,22,29,18,96.0,33.0,7,6,18,610,1.1936973631381989,20.097013810649518
17,18,0,0,0,10.000000000000002,20,10.0,19.3645241294495,9,28.0,35.220063273997525,9,17.0,41.0,10,41.0,0.5,215082,0.0,0.0,19,0,0,11,0,0.0,19,30,17,84.0,46.0,8,10,17,1015,0.9481195490807296,21.045133359730247
18,17,0,0,0,10.000000000000002,20,10.0,19.040900159688128,65,18.384615384615387,35.220063273997525,0,,41.0,10,41.0,0.5,213512,0.0,0.0,22,0,0,8,0,0.0,22,30,13,129.0,42.0,8,9,13,1805,0.8652682062238455,21.91040156595409
19,13,0,0,0,10.000000000000002,20,10.0,19.030423224476074,61,19.0,34.810156081088834,16,31.0,41.0,8,41.0,0.6333333333333333,212237,0.0,0.0,20,0,0,5,0,0.0,22,27,11,93.0,21.0,6,7,11,2183,0.6900437530130148,22.600445318967104
20,11,0,0,0,10.000000000000002,20,10.0,19.030423224476074,0,,34.810156081088834,0,,41.00000000000001,12,41.0,0.5,212529,0.0,0.0,18,0,0,3,0,0.0,27,30,5,78.0,16.0,6,5,5,692,0.678645396605134,23.279090715572238
21,5,0,0,0,10.000000000000002,20,10.0,19.3871339521852,35,21.571428571428577,34.810156081088834,0,,41.00000000000001,9,41.0,0.5,212100,0.0,0.0,21,0,0,4,0,0.0,21,25,5,39.0,6.0,3,2,5,1324,0.6235787458717823,23.90266946144402
