index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,18.0,0,,29.0,0,,35.0,0,,0.6666666666666666,152626,0.0,0.0,5,0,0,88,0,0.0,126,214,38,0.0,0.0,0,0,38,200,1.072149708867073,1.072149708867073
1,38,0,0,0,10.0,20,10.0,18.0,0,,29.0,0,,35.0,0,,0.6666666666666666,152426,0.0,0.0,6,0,0,11,0,0.0,20,31,14,359.0,97.0,20,18,14,200,2.065283671021461,3.1374333798885345
2,14,0,0,0,10.0,20,10.0,18.0,0,,29.0,0,,35.0,0,,0.6666666666666666,152226,0.0,0.0,5,0,0,5,0,0.0,7,12,13,36.0,36.0,2,12,13,200,1.520925648510456,4.6583590283989915
3,13,0,0,0,10.0,20,10.0,19.818181818181817,10,28.0,30.884615384615387,7,43.0,35.0,8,35.0,0.95,151697,0.0,0.0,9,0,0,5,0,0.0,7,12,12,54.0,30.0,3,10,12,1061,1.1849448885768652,5.843303916975857
4,12,0,0,0,10.0,20,10.0,21.19327731092437,10,28.0,30.884615384615387,0,,35.0,6,35.0,0.8333333333333334,151707,0.0,0.0,7,0,0,5,0,0.0,9,14,10,36.0,30.0,2,10,10,690,1.1694937963038683,7.012797713279724
5,10,0,0,0,10.0,20,10.0,22.772263766145482,20,27.0,30.884615384615387,0,,34.99999999999999,6,35.0,0.8333333333333334,151507,0.0,0.0,9,0,0,4,0,0.0,8,12,9,36.0,24.0,2,8,9,950,1.185995925217867,8.198793638497591
6,9,0,0,0,10.0,20,10.0,23.120291124738866,8,26.0,30.884615384615387,0,,34.99999999999999,4,35.0,0.7999999999999999,151279,0.0,0.0,7,0,0,3,0,0.0,10,13,8,54.0,18.0,3,6,8,548,1.181661043316126,9.380454681813717
7,8,0,0,0,10.0,20,10.0,24.01448565551336,20,27.0,30.884615384615387,0,,34.999999999999986,5,35.0,0.8166666666666668,151044,0.0,0.0,8,0,0,3,0,0.0,10,13,7,36.0,18.0,2,6,7,915,1.1807207316160202,10.561175413429735
8,7,0,0,0,10.0,20,10.0,24.01448565551336,0,,32.46096654275093,7,43.0,34.999999999999986,6,35.0,0.95,150792,0.0,0.0,8,0,0,2,0,0.0,11,13,8,54.0,12.0,3,4,8,711,0.9383460115641356,11.499521424993873
9,8,0,0,0,10.000000000000002,20,10.0,24.750535047149373,30,26.66666666666667,34.936879205382894,14,43.5,34.99999999999999,5,35.0,1.0,150767,0.0,0.0,12,0,0,2,0,0.0,10,12,7,36.0,18.0,2,6,7,1784,1.0459739491343498,12.545495374128222
10,7,0,0,0,10.000000000000002,20,10.0,25.134114267549013,20,27.0,35.941055430687896,7,44.0,34.99999999999999,4,35.0,1.0,150707,0.0,0.0,10,0,0,3,0,0.0,10,13,9,36.0,15.0,2,5,9,1188,0.9732943549752237,13.518789729103446
11,9,0,0,0,10.000000000000002,20,10.0,25.43132604643878,20,27.0,36.82443211890974,7,44.0,34.99999999999999,5,35.0,0.9666666666666668,150682,0.0,0.0,9,0,0,5,0,0.0,8,13,7,36.0,21.0,2,7,7,1223,1.2377538681030271,14.756543597206473
12,7,0,0,0,10.000000000000002,20,10.0,25.66721082654263,20,27.0,38.132008509926244,14,43.5,34.99999999999999,5,35.0,1.0,150657,0.0,0.0,11,0,0,3,0,0.0,8,11,7,36.0,15.0,2,5,7,1524,1.0369020272046328,15.793445624411106
13,7,0,0,0,10.000000000000002,20,10.0,25.66721082654263,0,,38.609752619921274,7,43.0,34.99999999999999,6,35.0,1.0,150667,0.0,0.0,7,0,0,5,0,0.0,9,14,9,54.0,12.0,3,4,9,711,0.9709577318280936,16.7644033562392
14,9,0,0,0,10.000000000000002,20,10.0,25.847066959745593,10,28.0,38.609752619921274,0,,34.99999999999999,5,35.0,0.85,150642,0.0,0.0,7,0,0,5,0,0.0,8,13,9,54.0,18.0,3,6,9,655,1.0700836684554815,17.834487024694678
15,9,0,0,0,10.000000000000002,20,10.0,26.01570731381149,20,27.0,39.48531069596571,14,43.5,34.99999999999999,5,35.0,1.0,150617,0.0,0.0,10,0,0,4,0,0.0,9,13,8,54.0,18.0,3,6,8,1524,1.9552846737205984,19.789771698415283
