index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,18.0,0,,28.0,0,,38.0,0,,0.16666666666666666,145088,0.0,0.0,12,0,0,33,0,0.0,302,335,29,0.0,0.0,0,0,29,200,0.7544094920158386,0.7544094920158386
1,29,0,0,0,10.0,20,10.0,18.0,0,,16.463414634146346,37,2.4324324324324325,38.0,0,,0.2,142852,0.0,0.0,18,0,0,3,0,0.0,45,48,8,372.0,0.0,29,0,8,290,0.7883904632180929,1.5427999552339315
2,8,0,0,0,10.0,20,10.0,18.0,0,,13.486140724946694,20,2.5,38.0,0,,0.3333333333333333,141815,0.0,0.0,13,0,0,5,0,0.0,23,28,4,57.0,12.0,4,4,4,250,0.17368689365684986,1.7164868488907814
3,4,0,0,0,10.0,20,10.0,19.469387755102037,4,36.0,11.552296624239071,24,4.75,38.0,20,38.0,0.31666666666666665,140616,0.0,0.0,27,0,0,3,0,0.0,19,22,4,56.0,0.0,4,0,4,1218,0.1975879818201065,1.9140748307108881
4,4,0,0,0,10.0,20,10.0,22.52495378927911,10,36.0,10.299969528043162,14,1.5714285714285714,38.0,20,38.0,0.21666666666666667,140080,0.0,0.0,26,0,0,4,0,0.0,23,27,4,59.0,0.0,4,0,4,1342,0.16738874837756154,2.081463579088449
5,4,0,0,0,10.0,20,10.0,22.52495378927911,0,,8.693865464679568,35,4.085714285714285,38.0,14,38.0,0.2333333333333333,138192,0.0,0.0,27,0,0,1,0,0.0,27,28,4,43.0,0.0,4,0,4,875,0.16495718248188496,2.2464207615703344
6,4,0,0,0,10.0,20,10.0,26.60255881139084,24,34.875,8.055690030584747,14,2.5,38.0,13,38.0,0.16666666666666666,137488,0.0,0.0,19,0,0,1,0,0.0,24,25,5,59.0,0.0,4,0,5,1566,0.16436413303017616,2.4107848946005106
7,5,0,0,0,10.0,20,10.0,26.60255881139084,0,,7.560704379532013,17,4.0,38.0,15,38.0,0.2833333333333333,136367,0.0,0.0,23,0,0,5,0,0.0,21,26,4,49.0,3.0,4,1,4,838,0.13755067624151707,2.548335570842028
8,4,0,0,0,10.0,20,10.0,29.083729380728997,32,34.15625,6.919996928587536,21,3.095238095238096,38.00000000000001,17,38.0,0.16666666666666666,135302,0.0,0.0,28,0,0,2,0,0.0,23,25,4,53.0,0.0,4,0,4,2004,0.15391781739890575,2.7022533882409334
9,4,0,0,0,10.000000000000002,20,10.0,29.083729380728997,0,,6.749222206682048,6,3.0,38.00000000000001,13,38.0,0.26666666666666666,134798,0.0,0.0,18,0,0,1,0,0.0,23,24,4,40.0,0.0,4,0,4,712,0.15359321609139442,2.855846604332328
