index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,trading_price_5,sold_quantity_5,unit_price_5,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,22.0,0,,34.0,0,,48.0,0,,60.0,0,,72.0,0,,0.1,655660,0.0,0.0,8,0,0,97,0,0.0,496,593,64,0.0,0.0,0,0,64,200,6.6888041850179425,6.6888041850179425
1,64,0,0,0,10.0,20,10.0,22.0,0,,34.0,0,,48.0,0,,53.73684210526316,12,30.25,72.0,0,,0.15,654503,0.0,0.0,11,0,0,23,0,0.0,58,81,51,1064.0,9.0,61,3,51,563,5.507106518372893,12.195910703390837
2,51,0,0,0,10.0,20,10.0,22.0,0,,34.0,0,,45.0,7,25.714285714285715,46.84232365145228,21,30.0,72.0,0,,0.2,651984,0.0,0.0,17,0,0,18,0,0.0,47,65,42,790.0,15.0,46,5,42,1010,3.045061172917485,15.240971876308322
3,42,0,0,0,10.0,20,10.0,21.56521739130435,1,2.0,32.61224489795919,4,17.0,39.72222222222221,18,26.0,42.84304479622769,24,32.0,72.0,0,,0.21,648117,0.0,0.0,18,0,0,10,0,0.0,44,54,38,637.0,15.0,37,5,38,1506,2.783716021105647,18.02468789741397
4,38,0,0,0,10.0,20,10.0,19.823275862068968,5,5.4,29.34402852049911,12,17.333333333333332,34.24592391304347,30,23.6,37.602127522955406,60,30.6,72.0,0,,0.24,636354,0.0,0.0,27,0,0,12,0,0.0,40,52,32,497.0,24.0,30,8,32,2979,1.8612906020134687,19.88597849942744
5,32,0,0,0,10.0,20,10.0,21.02963671128107,21,23.42857142857143,23.80343820953617,42,17.142857142857142,34.13105059139249,1,25.0,35.54897889715134,51,30.470588235294123,72.0,20,72.0,0.24,627430,0.0,0.0,34,0,0,13,0,0.0,27,40,27,412.0,21.0,25,7,27,4431,1.4718300849199295,21.357808584347367
6,27,0,0,0,10.0,20,10.0,18.658573086555496,9,3.7777777777777777,23.850221070843364,26,24.0,31.91565162009393,18,23.0,34.84274203293855,28,30.82142857142857,72.0,20,72.0,0.29,622680,0.0,0.0,37,0,0,11,0,0.0,31,42,30,367.0,15.0,22,5,30,3575,1.598324229940772,22.95613281428814
7,30,0,0,0,10.0,20,10.0,19.868258522009725,25,22.72,23.934548433094374,35,24.17142857142857,30.397788212147628,24,25.25,34.40150580402924,21,30.857142857142854,72.0,20,72.0,0.19,617917,0.0,0.0,39,0,0,6,0,0.0,38,44,32,407.0,18.0,24,6,32,4308,1.6482214406132698,24.60435425490141
8,32,0,0,0,10.0,20,10.0,16.361914551452454,19,2.421052631578948,22.954512034655576,31,19.161290322580644,29.054065991074424,27,24.33333333333333,33.85900287924434,24,30.0,72.0,17,72.0,0.19,611776,0.0,0.0,32,0,0,4,0,0.0,40,44,28,448.0,18.0,26,6,28,3441,1.8209435567259789,26.42529781162739
9,28,0,0,0,10.000000000000002,20,10.0,18.345884728689708,15,29.6,21.97926497165537,23,16.217391304347824,27.97154980687912,45,25.33333333333333,33.39625734759692,28,30.5,72.0,14,72.0,0.2,604659,0.0,0.0,30,0,0,10,0,0.0,30,40,26,392.0,15.0,23,5,26,4019,1.3895563334226608,27.81485414505005
10,26,0,0,0,10.000000000000002,20,10.0,17.521908641214075,33,15.272727272727273,21.536349482038194,23,18.782608695652176,27.07727192316233,71,25.323943661971825,33.063078239508556,15,29.0,72.0,10,72.0,0.3,595396,0.0,0.0,36,0,0,6,0,0.0,34,40,31,353.0,15.0,21,5,31,4089,1.342373110353947,29.157227255404
11,31,0,0,0,10.000000000000002,20,10.0,16.87104157965476,7,6.571428571428571,22.46753130581181,19,29.78947368421053,26.687443401794724,20,23.0,32.89659533588932,13,30.615384615384613,72.0,17,72.0,0.3,592696,0.0,0.0,35,0,0,12,0,0.0,31,43,26,428.0,18.0,25,6,26,2894,1.2534039299935102,30.410631185397506
12,26,0,0,0,10.000000000000002,20,10.0,19.36219621257684,33,27.363636363636363,22.27922682975679,27,21.222222222222218,26.401235601390557,67,25.59701492537313,32.736599145916145,17,31.117647058823533,71.99999999999999,16,72.0,0.19,583861,0.0,0.0,37,0,0,12,0,0.0,28,40,28,349.0,15.0,21,5,28,5072,1.3181808702647686,31.728812055662274
13,28,0,0,0,10.000000000000002,20,10.0,20.24078441178898,17,26.705882352941174,22.556962866633853,24,24.41666666666667,26.366286453289355,11,25.63636363636364,32.54141439740776,17,30.588235294117645,71.99999999999999,14,72.0,0.23,580976,0.0,0.0,33,0,0,8,0,0.0,36,44,26,383.0,15.0,23,5,26,3050,1.4464335795491934,33.17524563521147
14,26,0,0,0,10.000000000000002,20,10.0,20.46958613635455,25,21.64,22.60138709643369,11,23.272727272727273,26.22475633719405,43,25.51162790697675,32.47142963387287,25,32.0,72.0,12,72.0,0.23,575182,0.0,0.0,31,0,0,15,0,0.0,24,39,27,341.0,15.0,21,5,27,3758,1.9922368116676807,35.16748244687915
15,27,0,0,0,10.000000000000002,20,10.0,19.83713741949086,6,5.333333333333333,22.880236773496925,4,34.0,25.42686456290037,62,22.41935483870968,32.42724782001936,18,32.0,72.0,12,72.0,0.24000000000000005,568523,0.0,0.0,34,0,0,5,0,0.0,36,41,28,378.0,15.0,22,5,28,3198,1.519357992336154,36.686840439215295
