index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,trading_price_5,sold_quantity_5,unit_price_5,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,16.0,0,,22.0,0,,32.0,0,,49.0,0,,62.0,0,,0.2,544684,0.0,0.0,11,0,0,122,0,0.0,474,596,226,0.0,0.0,0,0,226,200,11.713011216372252,11.713011216372252
1,226,0,0,0,10.0,20,10.0,15.2,5,8.0,20.166666666666668,9,11.0,28.203389830508474,14,16.0,49.0,0,,62.0,0,,0.4699999999999999,543672,0.0,0.0,17,0,0,73,0,0.0,89,162,117,2579.0,955.0,143,83,117,563,9.360396917909382,21.07340813428164
2,117,0,0,0,10.0,20,10.0,13.4,15,8.0,18.60238907849829,10,11.0,25.58883994126285,15,16.333333333333332,49.0,0,,62.0,0,,0.55,543114,0.0,0.0,19,0,0,25,0,0.0,47,72,101,879.0,377.0,53,64,101,675,4.331956559792161,25.4053646940738
3,101,0,0,0,10.0,20,10.0,12.942372881355931,5,8.0,17.390659866114117,10,11.0,24.24379295833918,10,16.0,49.0,0,,62.0,0,,0.5,542724,0.0,0.0,15,0,0,17,0,0.0,48,65,87,752.0,308.0,45,56,87,510,4.303111420944333,29.70847611501813
4,87,0,0,0,10.0,20,10.0,12.942372881355931,0,,16.071321612062064,21,12.523809523809526,23.920221557153702,3,17.0,41.04545454545455,21,24.0,62.0,0,,0.48,542232,0.0,0.0,17,0,0,9,0,0.0,51,60,68,683.0,163.0,41,46,68,1018,3.5019959155470133,33.21047203056514
5,68,0,0,0,10.0,20,10.0,15.040834575260805,14,23.0,17.256930055101947,13,23.615384615384613,28.64150393200866,15,47.66666666666666,41.04545454545455,0,,62.0,20,62.0,0.61,541964,0.0,0.0,25,0,0,9,0,0.0,44,53,74,516.0,144.0,32,36,74,2784,3.0981078725308184,36.30857990309596
6,74,0,0,0,10.0,20,10.0,18.657772857274658,48,23.20833333333333,18.786179847450647,18,25.11111111111111,32.93928860972084,30,42.66666666666666,49.89597902097902,55,59.45454545454545,62.0,20,62.0,0.8,540022,0.0,0.0,38,0,0,14,0,0.0,35,49,68,493.0,236.0,29,45,68,7556,3.2342154271900654,39.54279533028602
7,68,0,0,0,10.0,20,10.0,21.128986966738182,108,23.36111111111111,17.950777152261892,10,11.0,35.47502025191853,37,41.51351351351352,46.34286428809604,17,24.823529411764714,62.0,20,62.0,0.8099999999999999,537500,0.0,0.0,37,0,0,17,0,0.0,33,50,62,546.0,243.0,32,36,62,6031,3.0949666555970907,42.63776198588312
8,62,0,0,0,10.0,20,10.0,21.4194693142657,34,23.0,21.490973756283378,51,27.31372549019608,38.29371921400349,77,42.415584415584405,54.352341938278855,49,72.0,62.0,20,62.0,0.9,529752,0.0,0.0,43,0,0,10,0,0.0,31,41,65,414.0,222.0,23,39,65,10409,2.944914877414704,45.58267686329783
9,65,0,0,0,10.000000000000002,20,10.0,21.692616367326035,32,23.375,24.97996197548485,77,30.48051948051948,39.78909863939153,34,47.29411764705882,55.560187785525855,56,58.60714285714285,62.0,20,62.0,0.8800000000000001,523041,0.0,0.0,40,0,0,14,0,0.0,36,50,63,495.0,192.0,31,34,63,9425,2.8754998091608286,48.45817667245865
10,63,0,0,0,10.000000000000002,20,10.0,22.065909863542,46,23.73913043478261,25.645572500954728,56,27.767857142857146,40.02722286994882,42,41.07142857142857,57.27700948318572,109,60.07339449541285,62.0,16,62.0,0.9,513458,0.0,0.0,45,0,0,14,0,0.0,39,53,53,517.0,124.0,32,31,53,12112,2.1756617315113544,50.63383840397
11,53,0,0,0,10.000000000000002,20,10.0,22.518444491077105,97,23.57731958762887,26.30462710637526,16,35.0,40.39891455960024,56,41.75,53.30238652644453,43,29.465116279069772,62.0,10,62.0,0.9,507833,0.0,0.0,34,0,0,10,0,0.0,34,44,58,409.0,159.0,25,28,58,7272,5.437777377665043,56.071615781635046
