index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,17.0,0,,23.0,0,,32.0,0,,0.3,225040,0.0,0.0,13,0,0,305,0,0.0,789,1094,156,0.0,0.0,0,0,156,200,6.1199573520570985,6.1199573520570985
1,156,0,0,0,10.0,20,10.0,16.659574468085108,2,9.0,19.43478260869565,24,12.75,32.0,0,,0.38333333333333336,223938,0.0,0.0,22,0,0,17,0,0.0,99,116,101,1692.0,621.0,94,62,101,524,6.028453448787332,12.148410800844431
2,101,0,0,0,10.0,20,10.0,19.67873303167421,24,25.0,17.249158249158253,27,12.222222222222221,32.0,0,,0.6666666666666666,222706,0.0,0.0,17,0,0,7,0,0.0,31,38,52,288.0,337.0,16,85,52,1130,2.315621893852949,14.46403269469738
3,52,0,0,0,10.0,20,10.0,19.332414464083023,2,9.0,15.67817020339232,56,13.428571428571427,32.0,18,32.0,0.5666666666666667,220113,0.0,0.0,30,0,0,12,0,0.0,29,41,46,309.0,160.0,18,34,46,1546,2.606757551431656,17.070790246129036
4,46,0,0,0,10.0,20,10.0,19.57335242535768,29,20.03448275862069,14.311262071050164,66,11.772727272727273,32.0,13,32.0,0.6666666666666666,216013,0.0,0.0,30,0,0,5,0,0.0,34,39,45,228.0,87.0,16,30,45,1974,2.1278957817703485,19.198686027899388
5,45,0,0,0,10.0,20,10.0,20.418560018144653,28,22.714285714285715,15.130686949334164,76,16.960526315789473,32.0,14,32.0,0.6666666666666666,212642,0.0,0.0,31,0,0,3,0,0.0,37,40,45,246.0,95.0,17,28,45,2573,2.0712786614894867,21.26996468938887
6,45,0,0,0,10.0,20,10.0,21.67570866616476,30,25.6,14.706509771351536,62,13.193548387096774,32.0,17,32.0,0.6666666666666666,209160,0.0,0.0,30,0,0,2,0,0.0,38,40,45,291.0,129.0,17,28,45,2330,2.1990384664386506,23.46900315582752
7,45,0,0,0,10.0,20,10.0,22.24509480511065,23,25.0,17.714166232984237,61,30.27868852459016,32.0,20,32.0,0.6666666666666666,207616,0.0,0.0,31,0,0,7,0,0.0,37,44,45,300.0,163.0,20,25,45,3262,1.93496548384428,25.403968639671803
8,45,0,0,0,10.0,20,10.0,22.920999165963092,34,25.323529411764714,17.266847403309484,83,15.734939759036145,32.0,14,32.0,0.65,202781,0.0,0.0,30,0,0,6,0,0.0,36,42,41,330.0,210.0,20,25,41,2815,2.6331508550792933,28.037119494751096
9,41,0,0,0,10.000000000000002,20,10.0,23.78788958895115,51,26.15686274509804,17.489056053841594,132,18.045454545454547,32.0,17,32.0,0.6666666666666666,194845,0.0,0.0,42,0,0,7,0,0.0,29,36,35,291.0,116.0,17,24,35,4460,3.929927693679929,31.967047188431025
